time,ph_seawater,depth,site
2019-07-17T09:09:22Z,8.026,66.126,CE04OSPS
2019-07-17T09:16:21Z,8.125,76.394,CE04OSPS
2019-07-17T09:23:23Z,7.593,86.814,CE04OSPS
2019-07-17T09:30:27Z,7.949,97.13,CE04OSPS
2019-07-17T09:37:29Z,7.74,107.792,CE04OSPS
2019-07-17T09:44:29Z,8.595,118.542,CE04OSPS
2019-07-17T09:53:29Z,8.172,140.147,CE04OSPS
2019-07-17T10:02:28Z,7.899,162.26,CE04OSPS
2019-07-17T10:12:48Z,8.25,192.992,CE04OSPS
2019-07-17T12:56:41Z,8.391,191.451,CE04OSPS
2019-07-17T15:16:04Z,8.011,191.199,CE04OSPS
2019-07-17T17:31:23Z,7.951,192.216,CE04OSPS
2019-07-17T19:57:08Z,8.161,193.291,CE04OSPS
2019-07-17T21:54:17Z,8.066,15.612,CE04OSPS
2019-07-17T22:01:20Z,7.924,25.706,CE04OSPS
2019-07-17T22:08:22Z,8.298,35.205,CE04OSPS
2019-07-17T22:15:23Z,8.09,45.293,CE04OSPS
2019-07-17T22:22:24Z,8.578,55.511,CE04OSPS
2019-07-17T22:29:27Z,8.138,65.902,CE04OSPS
2019-07-17T22:36:30Z,8.156,76.069,CE04OSPS
2019-07-17T22:43:31Z,8.39,86.377,CE04OSPS
2019-07-17T22:50:33Z,8.249,96.73,CE04OSPS
2019-07-17T22:57:36Z,7.939,107.507,CE04OSPS
2019-07-17T23:04:38Z,8.163,118.179,CE04OSPS
2019-07-17T23:13:36Z,7.994,139.956,CE04OSPS
2019-07-17T23:22:36Z,8.193,162.197,CE04OSPS
2019-07-17T23:32:57Z,8.208,192.967,CE04OSPS
2019-07-18T02:12:09Z,8.043,192.399,CE04OSPS
2019-07-18T04:26:53Z,7.807,192.801,CE04OSPS
2019-07-18T06:36:45Z,7.853,193.614,CE04OSPS
2019-07-18T08:34:17Z,8.073,17.099,CE04OSPS
2019-07-18T08:41:18Z,7.957,26.101,CE04OSPS
2019-07-18T08:48:20Z,8.343,36.118,CE04OSPS
2019-07-18T08:55:23Z,7.493,45.681,CE04OSPS
2019-07-18T09:02:25Z,7.997,55.983,CE04OSPS
2019-07-18T09:09:27Z,7.932,66.281,CE04OSPS
2019-07-18T09:16:28Z,7.813,76.475,CE04OSPS
2019-07-18T09:23:31Z,7.897,86.737,CE04OSPS
2019-07-18T09:30:32Z,7.884,97.161,CE04OSPS
2019-07-18T09:37:33Z,7.924,107.913,CE04OSPS
2019-07-18T09:44:35Z,7.629,118.547,CE04OSPS
2019-07-18T09:53:34Z,8,140.331,CE04OSPS
2019-07-18T10:02:32Z,7.592,162.438,CE04OSPS
2019-07-18T10:12:56Z,7.928,193.366,CE04OSPS
2019-07-18T12:57:10Z,7.934,191.849,CE04OSPS
2019-07-18T15:16:18Z,8.211,191.198,CE04OSPS
2019-07-18T17:32:02Z,7.801,191.922,CE04OSPS
2019-07-18T19:57:09Z,8.346,193.136,CE04OSPS
2019-07-18T21:54:17Z,8.462,16.143,CE04OSPS
2019-07-18T22:01:20Z,7.926,25.776,CE04OSPS
2019-07-18T22:08:19Z,8.199,35.569,CE04OSPS
2019-07-18T22:15:21Z,8.19,45.604,CE04OSPS
2019-07-18T22:22:24Z,7.939,55.414,CE04OSPS
2019-07-18T22:29:27Z,7.672,65.907,CE04OSPS
2019-07-18T22:36:26Z,8.233,76.131,CE04OSPS
2019-07-18T22:43:28Z,8.068,86.423,CE04OSPS
2019-07-18T22:50:32Z,7.928,97.003,CE04OSPS
2019-07-18T22:57:34Z,8.49,107.69,CE04OSPS
2019-07-18T23:04:34Z,8.269,118.376,CE04OSPS
2019-07-18T23:13:34Z,7.9,140.098,CE04OSPS
2019-07-18T23:22:32Z,8.023,162.292,CE04OSPS
2019-07-18T23:32:54Z,8.261,193.169,CE04OSPS
2019-07-19T02:12:10Z,8.153,192.436,CE04OSPS
2019-07-19T04:27:11Z,8.287,192.644,CE04OSPS
2019-07-19T06:37:09Z,7.973,193.491,CE04OSPS
2019-07-19T08:34:19Z,8.164,16.262,CE04OSPS
2019-07-19T08:41:19Z,7.677,26.246,CE04OSPS
2019-07-19T08:48:22Z,8.142,36.202,CE04OSPS
2019-07-19T08:55:23Z,7.861,45.98,CE04OSPS
2019-07-19T09:02:23Z,8.172,55.994,CE04OSPS
2019-07-19T09:09:26Z,8.432,66.158,CE04OSPS
2019-07-19T09:16:28Z,8.042,76.535,CE04OSPS
2019-07-19T09:23:28Z,7.987,86.838,CE04OSPS
2019-07-19T09:30:31Z,8.735,97.355,CE04OSPS
2019-07-19T09:37:33Z,7.739,108.117,CE04OSPS
2019-07-19T09:44:34Z,8.625,118.817,CE04OSPS
2019-07-19T09:53:34Z,8.042,140.501,CE04OSPS
2019-07-19T10:02:31Z,7.91,162.703,CE04OSPS
2019-07-19T10:12:56Z,8.315,193.587,CE04OSPS
2019-07-19T12:57:10Z,7.846,192.113,CE04OSPS
2019-07-19T15:16:44Z,8.163,191.281,CE04OSPS
2019-07-19T17:31:53Z,7.879,191.712,CE04OSPS
2019-07-19T19:57:10Z,8.018,192.922,CE04OSPS
2019-07-19T21:54:19Z,8.048,16.109,CE04OSPS
2019-07-19T22:01:20Z,8.244,25.825,CE04OSPS
2019-07-19T22:08:23Z,8.057,35.923,CE04OSPS
2019-07-19T22:15:24Z,7.533,45.662,CE04OSPS
2019-07-19T22:22:24Z,8.072,55.588,CE04OSPS
2019-07-19T22:29:27Z,8.198,65.944,CE04OSPS
2019-07-19T22:36:28Z,7.554,76.264,CE04OSPS
2019-07-19T22:43:30Z,7.932,86.579,CE04OSPS
2019-07-19T22:50:32Z,7.726,97.108,CE04OSPS
2019-07-19T22:57:34Z,8.084,107.869,CE04OSPS
2019-07-19T23:04:35Z,7.854,118.578,CE04OSPS
2019-07-19T23:13:34Z,8.405,140.289,CE04OSPS
2019-07-19T23:22:33Z,8.027,162.47,CE04OSPS
2019-07-19T23:32:54Z,7.641,193.349,CE04OSPS
2019-07-20T02:12:09Z,7.877,192.604,CE04OSPS
2019-07-20T04:27:10Z,8.369,192.522,CE04OSPS
2019-07-20T06:37:11Z,8.243,193.111,CE04OSPS
2019-07-20T08:34:18Z,7.84,15.895,CE04OSPS
2019-07-20T08:41:20Z,8.263,26.057,CE04OSPS
2019-07-20T08:48:22Z,7.818,35.87,CE04OSPS
2019-07-20T08:55:23Z,7.423,45.858,CE04OSPS
2019-07-20T09:02:26Z,7.856,55.759,CE04OSPS
2019-07-20T09:09:28Z,8.188,66.114,CE04OSPS
2019-07-20T09:16:31Z,8.53,76.46,CE04OSPS
2019-07-20T09:23:31Z,7.648,86.77,CE04OSPS
2019-07-20T09:30:33Z,7.654,97.295,CE04OSPS
2019-07-20T09:37:35Z,7.921,108.015,CE04OSPS
2019-07-20T09:44:35Z,7.945,118.75,CE04OSPS
2019-07-20T09:53:34Z,7.879,140.515,CE04OSPS
2019-07-20T10:02:34Z,8.132,162.715,CE04OSPS
2019-07-20T10:12:54Z,7.893,193.631,CE04OSPS
2019-07-20T12:57:10Z,8.007,192.565,CE04OSPS
2019-07-20T15:17:09Z,8.056,191.482,CE04OSPS
2019-07-20T17:31:40Z,8.109,191.627,CE04OSPS
2019-07-20T19:57:10Z,7.733,192.712,CE04OSPS
2019-07-20T21:54:20Z,8.005,15.99,CE04OSPS
2019-07-20T22:01:21Z,7.811,25.811,CE04OSPS
2019-07-20T22:08:23Z,8.228,35.73,CE04OSPS
2019-07-20T22:15:25Z,7.453,45.73,CE04OSPS
2019-07-20T22:22:28Z,8.08,55.718,CE04OSPS
2019-07-20T22:29:31Z,8.248,65.98,CE04OSPS
2019-07-20T22:36:31Z,8.354,76.339,CE04OSPS
2019-07-20T22:43:34Z,8.071,86.646,CE04OSPS
2019-07-20T22:50:33Z,7.897,97.158,CE04OSPS
2019-07-20T22:57:34Z,8.463,107.911,CE04OSPS
2019-07-20T23:04:37Z,7.885,118.602,CE04OSPS
2019-07-20T23:13:34Z,7.816,140.398,CE04OSPS
2019-07-20T23:22:33Z,7.692,162.618,CE04OSPS
2019-07-20T23:32:57Z,8.247,193.477,CE04OSPS
2019-07-21T02:12:11Z,8.102,192.811,CE04OSPS
2019-07-21T04:27:06Z,7.942,192.355,CE04OSPS
2019-07-21T06:37:07Z,8.39,192.79,CE04OSPS
2019-07-21T08:34:14Z,8.541,15.794,CE04OSPS
2019-07-21T08:41:17Z,8.078,25.836,CE04OSPS
2019-07-21T08:48:18Z,8.622,35.754,CE04OSPS
2019-07-21T08:55:19Z,7.848,45.619,CE04OSPS
2019-07-21T09:02:23Z,8.033,55.518,CE04OSPS
2019-07-21T09:09:25Z,7.718,65.865,CE04OSPS
2019-07-21T09:16:26Z,8.711,76.266,CE04OSPS
2019-07-21T09:23:27Z,8.248,86.565,CE04OSPS
2019-07-21T09:30:30Z,7.853,97.112,CE04OSPS
2019-07-21T09:37:31Z,8.202,107.86,CE04OSPS
2019-07-21T09:44:33Z,7.909,118.624,CE04OSPS
2019-07-21T09:53:33Z,8.168,140.419,CE04OSPS
2019-07-21T10:02:32Z,8.174,162.632,CE04OSPS
2019-07-21T10:12:52Z,7.428,193.541,CE04OSPS
2019-07-21T12:57:07Z,7.876,192.754,CE04OSPS
2019-07-21T15:17:05Z,8.389,191.785,CE04OSPS
2019-07-21T17:32:00Z,8.114,191.575,CE04OSPS
2019-07-21T19:57:06Z,7.94,192.442,CE04OSPS
2019-07-21T21:54:15Z,7.94,15.824,CE04OSPS
2019-07-21T22:01:16Z,8.488,25.6,CE04OSPS
2019-07-21T22:08:16Z,7.947,35.542,CE04OSPS
2019-07-21T22:15:19Z,8.293,45.454,CE04OSPS
2019-07-21T22:22:21Z,8.025,55.461,CE04OSPS
2019-07-21T22:29:22Z,8.131,65.824,CE04OSPS
2019-07-21T22:36:24Z,8.193,76.125,CE04OSPS
2019-07-21T22:43:27Z,8.081,86.475,CE04OSPS
2019-07-21T22:50:29Z,8.412,96.987,CE04OSPS
2019-07-21T22:57:30Z,7.982,107.74,CE04OSPS
2019-07-21T23:04:32Z,7.898,118.508,CE04OSPS
2019-07-21T23:13:30Z,7.981,140.281,CE04OSPS
2019-07-21T23:22:29Z,8.596,162.526,CE04OSPS
2019-07-21T23:32:52Z,7.932,193.444,CE04OSPS
2019-07-22T02:12:06Z,7.782,192.915,CE04OSPS
2019-07-22T04:27:06Z,7.745,192.395,CE04OSPS
2019-07-22T06:37:06Z,8.36,192.495,CE04OSPS
2019-07-22T08:34:14Z,8.393,15.702,CE04OSPS
2019-07-22T08:41:16Z,8.148,25.43,CE04OSPS
2019-07-22T08:48:18Z,8.015,35.333,CE04OSPS
2019-07-22T08:55:18Z,7.928,45.251,CE04OSPS
2019-07-22T09:02:21Z,7.867,55.229,CE04OSPS
2019-07-22T09:09:24Z,7.824,65.6,CE04OSPS
2019-07-22T09:16:24Z,7.793,75.949,CE04OSPS
2019-07-22T09:23:26Z,7.742,86.297,CE04OSPS
2019-07-22T09:30:29Z,7.726,96.849,CE04OSPS
2019-07-22T09:37:32Z,7.706,107.613,CE04OSPS
2019-07-22T09:44:32Z,7.702,118.393,CE04OSPS
2019-07-22T09:53:31Z,7.696,140.223,CE04OSPS
2019-07-22T10:02:30Z,7.644,162.468,CE04OSPS
2019-07-22T10:12:50Z,7.62,193.349,CE04OSPS
2019-07-22T12:57:06Z,7.621,192.947,CE04OSPS
2019-07-22T15:17:07Z,7.616,192.034,CE04OSPS
2019-07-22T17:32:08Z,7.625,191.654,CE04OSPS
2019-07-22T19:57:06Z,7.622,192.28,CE04OSPS
2019-07-22T21:54:15Z,8.114,15.648,CE04OSPS
2019-07-22T22:01:17Z,8.113,25.466,CE04OSPS
2019-07-22T22:08:18Z,8.039,35.459,CE04OSPS
2019-07-22T22:15:20Z,7.983,45.341,CE04OSPS
2019-07-22T22:22:22Z,7.881,55.299,CE04OSPS
2019-07-22T22:29:24Z,7.825,65.612,CE04OSPS
2019-07-22T22:36:25Z,7.806,75.984,CE04OSPS
2019-07-22T22:43:26Z,7.748,86.343,CE04OSPS
2019-07-22T22:50:29Z,7.728,96.83,CE04OSPS
2019-07-22T22:57:28Z,7.728,107.594,CE04OSPS
2019-07-22T23:04:30Z,7.698,118.355,CE04OSPS
2019-07-22T23:13:30Z,7.684,140.163,CE04OSPS
2019-07-22T23:22:29Z,7.644,162.392,CE04OSPS
2019-07-22T23:32:50Z,7.633,193.393,CE04OSPS
2019-07-23T02:12:07Z,7.624,193.079,CE04OSPS
2019-07-23T04:27:06Z,7.624,192.426,CE04OSPS
2019-07-23T06:37:07Z,7.641,192.285,CE04OSPS
2019-07-23T08:34:16Z,8.123,15.354,CE04OSPS
2019-07-23T08:41:19Z,8.124,25.106,CE04OSPS
2019-07-23T08:48:20Z,8.009,35.025,CE04OSPS
2019-07-23T08:55:21Z,7.978,44.927,CE04OSPS
2019-07-23T09:02:24Z,7.908,54.885,CE04OSPS
2019-07-23T09:09:24Z,7.84,65.181,CE04OSPS
2019-07-23T09:16:26Z,7.806,75.58,CE04OSPS
2019-07-23T09:23:28Z,7.8,85.898,CE04OSPS
2019-07-23T09:30:30Z,7.741,96.472,CE04OSPS
2019-07-23T09:37:33Z,7.736,107.245,CE04OSPS
2019-07-23T09:44:34Z,7.717,118.026,CE04OSPS
2019-07-23T09:53:33Z,7.699,139.854,CE04OSPS
2019-07-23T10:02:33Z,7.665,162.119,CE04OSPS
2019-07-23T10:12:54Z,7.652,193.024,CE04OSPS
2019-07-23T12:57:08Z,7.647,193.039,CE04OSPS
2019-07-23T15:17:07Z,7.65,192.295,CE04OSPS
2019-07-23T17:32:07Z,7.654,191.784,CE04OSPS
2019-07-23T19:57:07Z,7.669,192.146,CE04OSPS
2019-07-23T21:54:16Z,8.122,15.508,CE04OSPS
2019-07-23T22:01:18Z,8.125,25.312,CE04OSPS
2019-07-23T22:08:19Z,8.026,35.253,CE04OSPS
2019-07-23T22:15:21Z,7.973,45.164,CE04OSPS
2019-07-23T22:22:23Z,7.942,55.17,CE04OSPS
2019-07-23T22:29:23Z,7.892,65.495,CE04OSPS
2019-07-23T22:36:25Z,7.79,75.885,CE04OSPS
2019-07-23T22:43:28Z,7.769,86.224,CE04OSPS
2019-07-23T22:50:31Z,7.731,96.763,CE04OSPS
2019-07-23T22:57:32Z,7.71,107.545,CE04OSPS
2019-07-23T23:04:33Z,7.7,118.32,CE04OSPS
2019-07-23T23:13:34Z,7.695,140.152,CE04OSPS
2019-07-23T23:22:32Z,7.676,162.427,CE04OSPS
2019-07-23T23:32:53Z,7.651,193.356,CE04OSPS
2019-07-24T02:12:09Z,7.625,193.234,CE04OSPS
2019-07-24T04:27:08Z,7.628,192.556,CE04OSPS
2019-07-24T06:37:07Z,7.661,192.146,CE04OSPS
2019-07-24T08:34:17Z,8.127,14.991,CE04OSPS
2019-07-24T08:41:17Z,8.08,24.732,CE04OSPS
2019-07-24T08:48:20Z,7.989,34.678,CE04OSPS
2019-07-24T08:55:23Z,7.962,44.539,CE04OSPS
2019-07-24T09:02:25Z,7.904,54.567,CE04OSPS
2019-07-24T09:09:25Z,7.833,64.913,CE04OSPS
2019-07-24T09:16:27Z,7.802,75.243,CE04OSPS
2019-07-24T09:23:31Z,7.803,85.594,CE04OSPS
2019-07-24T09:30:32Z,7.77,96.169,CE04OSPS
2019-07-24T09:37:33Z,7.699,106.911,CE04OSPS
2019-07-24T09:44:35Z,7.69,117.703,CE04OSPS
2019-07-24T09:53:35Z,7.695,139.499,CE04OSPS
2019-07-24T10:02:33Z,7.679,161.724,CE04OSPS
2019-07-24T10:12:56Z,7.66,192.699,CE04OSPS
2019-07-24T12:57:09Z,7.658,193.018,CE04OSPS
2019-07-24T15:17:09Z,7.665,192.544,CE04OSPS
2019-07-24T17:32:08Z,7.658,192.007,CE04OSPS
2019-07-24T19:57:08Z,7.663,192.097,CE04OSPS
2019-07-24T21:54:18Z,8.122,15.291,CE04OSPS
2019-07-24T22:01:18Z,8.113,25.237,CE04OSPS
2019-07-24T22:08:19Z,8.041,35.124,CE04OSPS
2019-07-24T22:15:22Z,7.993,44.997,CE04OSPS
2019-07-24T22:22:25Z,7.927,54.976,CE04OSPS
2019-07-24T22:29:27Z,7.846,65.349,CE04OSPS
2019-07-24T22:36:26Z,7.831,75.749,CE04OSPS
2019-07-24T22:43:29Z,7.791,86.084,CE04OSPS
2019-07-24T22:50:32Z,7.728,96.643,CE04OSPS
2019-07-24T22:57:33Z,7.687,107.433,CE04OSPS
2019-07-24T23:04:34Z,7.698,118.213,CE04OSPS
2019-07-24T23:13:35Z,7.69,140.027,CE04OSPS
2019-07-24T23:22:33Z,7.669,162.272,CE04OSPS
2019-07-24T23:32:54Z,7.662,193.237,CE04OSPS
2019-07-25T02:12:09Z,7.658,193.405,CE04OSPS
2019-07-25T04:27:09Z,7.659,192.824,CE04OSPS
2019-07-25T06:37:09Z,7.664,192.186,CE04OSPS
2019-07-25T12:57:09Z,7.66,192.91,CE04OSPS
2019-07-25T15:17:10Z,7.663,192.799,CE04OSPS
2019-07-25T17:32:10Z,7.662,192.289,CE04OSPS
2019-07-25T19:57:09Z,7.673,192.132,CE04OSPS
2019-07-25T21:54:17Z,8.111,15.268,CE04OSPS
2019-07-25T22:01:20Z,8.111,25.039,CE04OSPS
2019-07-25T22:08:23Z,8.037,34.937,CE04OSPS
2019-07-25T22:15:24Z,7.991,44.805,CE04OSPS
2019-07-25T22:22:25Z,7.952,54.806,CE04OSPS
2019-07-25T22:29:27Z,7.879,65.18,CE04OSPS
2019-07-25T22:36:30Z,7.843,75.498,CE04OSPS
2019-07-25T22:43:29Z,7.83,85.808,CE04OSPS
2019-07-25T22:50:31Z,7.743,96.377,CE04OSPS
2019-07-25T22:57:34Z,7.676,107.158,CE04OSPS
2019-07-25T23:04:34Z,7.698,117.924,CE04OSPS
2019-07-25T23:13:33Z,7.704,139.741,CE04OSPS
2019-07-25T23:22:33Z,7.678,162.018,CE04OSPS
2019-07-25T23:32:56Z,7.673,193.057,CE04OSPS
2019-07-26T02:12:10Z,7.672,193.529,CE04OSPS
2019-07-26T04:27:10Z,7.675,193.102,CE04OSPS
2019-07-26T06:37:10Z,7.672,192.306,CE04OSPS
2019-07-26T08:33:57Z,8.119,15.364,CE04OSPS
2019-07-26T08:40:59Z,8.116,24.867,CE04OSPS
2019-07-26T08:48:01Z,8.038,34.991,CE04OSPS
2019-07-26T08:55:03Z,7.971,44.831,CE04OSPS
2019-07-26T09:02:04Z,7.944,54.858,CE04OSPS
2019-07-26T09:09:05Z,7.893,65.211,CE04OSPS
2019-07-26T09:16:08Z,7.851,75.481,CE04OSPS
2019-07-26T09:23:10Z,7.831,85.844,CE04OSPS
2019-07-26T09:30:10Z,7.728,96.402,CE04OSPS
2019-07-26T09:37:12Z,7.719,107.172,CE04OSPS
2019-07-26T09:44:15Z,7.769,117.923,CE04OSPS
2019-07-26T09:53:14Z,7.701,139.742,CE04OSPS
2019-07-26T10:02:12Z,7.677,162.021,CE04OSPS
2019-07-26T10:12:24Z,7.68,192.021,CE04OSPS
2019-07-26T12:57:10Z,7.676,176.292,CE04OSPS
2019-07-26T15:17:09Z,7.656,175.153,CE04OSPS
2019-07-26T17:32:09Z,7.657,174.055,CE04OSPS
2019-07-26T19:57:09Z,7.666,172.875,CE04OSPS
2019-07-26T21:54:19Z,8.111,171.922,CE04OSPS
2019-07-26T22:01:21Z,8.056,171.864,CE04OSPS
2019-07-26T22:08:22Z,7.994,171.807,CE04OSPS
2019-07-26T22:15:23Z,7.953,171.75,CE04OSPS
2019-07-26T22:22:26Z,7.931,171.693,CE04OSPS
2019-07-26T22:29:28Z,7.911,171.636,CE04OSPS
2019-07-26T22:36:29Z,7.835,171.579,CE04OSPS
2019-07-26T22:43:30Z,7.819,171.521,CE04OSPS
2019-07-26T22:50:34Z,7.75,171.464,CE04OSPS
2019-07-26T22:57:35Z,7.756,171.407,CE04OSPS
2019-07-26T23:04:35Z,7.759,171.35,CE04OSPS
2019-07-26T23:13:35Z,7.725,171.277,CE04OSPS
2019-07-26T23:22:34Z,7.68,171.204,CE04OSPS
2019-07-26T23:32:56Z,7.668,171.119,CE04OSPS
2019-07-27T02:12:09Z,7.687,169.824,CE04OSPS
2019-07-27T04:27:11Z,7.705,168.725,CE04OSPS
2019-07-27T06:37:12Z,7.707,167.667,CE04OSPS
2019-07-27T08:34:14Z,8.107,166.715,CE04OSPS
2019-07-27T08:41:16Z,8.102,166.658,CE04OSPS
2019-07-27T08:48:17Z,8.001,166.601,CE04OSPS
2019-07-27T08:55:18Z,7.943,166.544,CE04OSPS
2019-07-27T09:02:19Z,7.936,166.487,CE04OSPS
2019-07-27T09:09:22Z,7.877,166.429,CE04OSPS
2019-07-27T09:16:23Z,7.825,166.372,CE04OSPS
2019-07-27T09:23:26Z,7.821,166.315,CE04OSPS
2019-07-27T09:30:26Z,7.793,166.258,CE04OSPS
2019-07-27T09:37:27Z,7.774,166.201,CE04OSPS
2019-07-27T09:44:29Z,7.769,166.144,CE04OSPS
2019-07-27T09:53:28Z,7.764,166.07,CE04OSPS
2019-07-27T10:02:27Z,7.751,165.997,CE04OSPS
2019-07-27T10:12:47Z,7.697,165.913,CE04OSPS
2019-07-27T12:57:10Z,7.693,164.576,CE04OSPS
2019-07-27T15:17:11Z,7.647,163.437,CE04OSPS
2019-07-27T17:32:11Z,7.652,162.338,CE04OSPS
2019-07-27T19:57:10Z,7.65,161.159,CE04OSPS
2019-07-27T21:54:18Z,8.108,160.206,CE04OSPS
2019-07-27T22:01:20Z,8.117,160.148,CE04OSPS
2019-07-27T22:08:22Z,8.052,160.091,CE04OSPS
2019-07-27T22:15:22Z,7.91,160.034,CE04OSPS
2019-07-27T22:22:25Z,7.898,159.977,CE04OSPS
2019-07-27T22:29:28Z,7.85,159.92,CE04OSPS
2019-07-27T22:36:30Z,7.824,159.862,CE04OSPS
2019-07-27T22:43:31Z,7.802,159.805,CE04OSPS
2019-07-27T22:50:33Z,7.786,159.748,CE04OSPS
2019-07-27T22:57:35Z,7.769,159.691,CE04OSPS
2019-07-27T23:04:38Z,7.774,159.634,CE04OSPS
2019-07-27T23:13:35Z,7.719,159.561,CE04OSPS
2019-07-27T23:22:35Z,7.681,159.487,CE04OSPS
2019-07-27T23:32:58Z,7.665,159.403,CE04OSPS
2019-07-28T02:12:11Z,7.681,158.108,CE04OSPS
2019-07-28T04:27:04Z,7.676,157.01,CE04OSPS
2019-07-28T06:37:05Z,7.671,155.952,CE04OSPS
2019-07-28T08:34:14Z,8.15,154.999,CE04OSPS
2019-07-28T08:41:14Z,8.108,154.942,CE04OSPS
2019-07-28T08:48:16Z,8.03,154.885,CE04OSPS
2019-07-28T08:55:18Z,7.943,154.828,CE04OSPS
2019-07-28T09:02:17Z,7.915,154.771,CE04OSPS
2019-07-28T09:09:20Z,7.872,154.713,CE04OSPS
2019-07-28T09:16:23Z,7.826,154.656,CE04OSPS
2019-07-28T09:23:24Z,7.807,154.599,CE04OSPS
2019-07-28T09:30:25Z,7.778,154.542,CE04OSPS
2019-07-28T09:37:29Z,7.762,154.484,CE04OSPS
2019-07-28T09:44:31Z,7.686,154.427,CE04OSPS
2019-07-28T09:53:29Z,7.698,154.354,CE04OSPS
2019-07-28T10:02:28Z,7.693,154.281,CE04OSPS
2019-07-28T10:12:51Z,7.671,154.197,CE04OSPS
2019-07-28T12:56:46Z,7.628,152.863,CE04OSPS
2019-07-28T15:17:06Z,7.598,151.721,CE04OSPS
2019-07-28T17:32:06Z,7.583,150.623,CE04OSPS
2019-07-28T19:57:06Z,7.577,149.443,CE04OSPS
2019-07-28T21:54:14Z,8.128,148.49,CE04OSPS
2019-07-28T22:01:16Z,8.092,148.433,CE04OSPS
2019-07-28T22:08:17Z,7.999,148.376,CE04OSPS
2019-07-28T22:15:18Z,7.893,148.319,CE04OSPS
2019-07-28T22:22:21Z,7.901,148.261,CE04OSPS
2019-07-28T22:29:22Z,7.883,148.204,CE04OSPS
2019-07-28T22:36:24Z,7.822,148.147,CE04OSPS
2019-07-28T22:43:26Z,7.82,148.09,CE04OSPS
2019-07-28T22:50:28Z,7.785,148.033,CE04OSPS
2019-07-28T22:57:30Z,7.761,147.975,CE04OSPS
2019-07-28T23:04:32Z,7.667,147.918,CE04OSPS
2019-07-28T23:13:31Z,7.654,147.845,CE04OSPS
2019-07-28T23:22:31Z,7.612,147.772,CE04OSPS
2019-07-28T23:32:51Z,7.607,147.688,CE04OSPS
2019-07-29T02:12:06Z,7.633,146.392,CE04OSPS
2019-07-29T04:27:07Z,7.601,145.294,CE04OSPS
2019-07-29T06:37:08Z,7.607,144.236,CE04OSPS
2019-07-29T08:34:16Z,8.116,143.283,CE04OSPS
2019-07-29T08:41:17Z,8.039,143.226,CE04OSPS
2019-07-29T08:48:19Z,7.973,143.168,CE04OSPS
2019-07-29T08:55:21Z,7.882,143.111,CE04OSPS
2019-07-29T09:02:24Z,7.869,143.054,CE04OSPS
2019-07-29T09:09:24Z,7.834,142.997,CE04OSPS
2019-07-29T09:16:26Z,7.825,142.94,CE04OSPS
2019-07-29T09:23:30Z,7.784,142.882,CE04OSPS
2019-07-29T09:30:31Z,7.688,142.825,CE04OSPS
2019-07-29T09:37:31Z,7.68,142.768,CE04OSPS
2019-07-29T09:44:33Z,7.677,142.711,CE04OSPS
2019-07-29T09:53:33Z,7.633,142.638,CE04OSPS
2019-07-29T10:02:29Z,7.639,142.565,CE04OSPS
2019-07-29T10:12:53Z,7.616,142.48,CE04OSPS
2019-07-29T12:56:49Z,7.602,141.147,CE04OSPS
2019-07-29T15:17:00Z,7.605,140.006,CE04OSPS
2019-07-29T17:32:07Z,7.611,176.808,CE04OSPS
2019-07-29T19:57:07Z,7.607,180.377,CE04OSPS
2019-07-29T21:54:11Z,8.099,183.259,CE04OSPS
2019-07-29T22:01:11Z,7.982,183.431,CE04OSPS
2019-07-29T22:08:13Z,7.974,183.605,CE04OSPS
2019-07-29T22:15:15Z,7.911,183.778,CE04OSPS
2019-07-29T22:22:17Z,7.851,183.951,CE04OSPS
2019-07-29T22:29:18Z,7.823,184.124,CE04OSPS
2019-07-29T22:36:20Z,7.814,184.297,CE04OSPS
2019-07-29T22:43:23Z,7.801,184.47,CE04OSPS
2019-07-29T22:50:23Z,7.704,184.642,CE04OSPS
2019-07-29T22:57:24Z,7.684,184.815,CE04OSPS
2019-07-29T23:04:28Z,7.668,184.989,CE04OSPS
2019-07-29T23:13:26Z,7.633,185.21,CE04OSPS
2019-07-29T23:22:24Z,7.637,185.431,CE04OSPS
2019-07-29T23:32:43Z,7.608,185.684,CE04OSPS
2019-07-30T02:12:06Z,7.607,189.608,CE04OSPS
2019-07-30T04:27:08Z,7.607,192.932,CE04OSPS
2019-07-30T06:37:07Z,7.603,173.05,CE04OSPS
2019-07-30T08:34:15Z,8.077,177.707,CE04OSPS
2019-07-30T08:41:17Z,7.985,177.987,CE04OSPS
2019-07-30T08:48:18Z,7.93,178.266,CE04OSPS
2019-07-30T08:55:20Z,7.866,178.546,CE04OSPS
2019-07-30T09:02:21Z,7.851,178.825,CE04OSPS
2019-07-30T09:09:22Z,7.814,179.104,CE04OSPS
2019-07-30T09:16:24Z,7.815,179.384,CE04OSPS
2019-07-30T09:23:24Z,7.782,179.662,CE04OSPS
2019-07-30T09:30:27Z,7.688,179.942,CE04OSPS
2019-07-30T09:37:29Z,7.698,180.222,CE04OSPS
2019-07-30T09:44:31Z,7.684,180.501,CE04OSPS
2019-07-30T09:53:29Z,7.631,180.858,CE04OSPS
2019-07-30T10:02:28Z,7.614,181.215,CE04OSPS
2019-07-30T10:12:51Z,7.609,181.628,CE04OSPS
2019-07-30T12:56:33Z,7.608,191.038,CE04OSPS
