date,North Atlantic,North Pacific,South Pacific
2015-04-27 00:00:00,1.872,1.2826,1.6214
2015-04-27 04:00:00,1.5678,1.7182,1.6335
2015-04-27 08:00:00,2.2464,1.7545,1.6093
2015-04-27 12:00:00,2.34,1.5851,1.5972
2015-04-27 16:00:00,1.6614,1.6335,1.331
2015-04-27 20:00:00,4.1886,1.4036,1.4641
2015-04-28 00:00:00,2.3049,1.5488,1.5972
2015-04-28 04:00:00,2.0709,1.8634,1.7061
2015-04-28 08:00:00,1.9422,1.8634,1.6093
2015-04-28 12:00:00,2.3751,1.8392,1.573
2015-04-28 16:00:00,2.2932,1.7908,1.1737
2015-04-28 20:00:00,1.9539,1.4762,1.1737
2015-04-29 00:00:00,2.0007,1.7061,1.573
2015-04-29 04:00:00,1.1817,1.9118,1.6093
2015-04-29 08:00:00,3.7791,1.936,1.5972
2015-04-29 12:00:00,1.8954,1.8876,1.5246
2015-04-29 16:00:00,4.0365,1.8513,1.4278
2015-04-29 20:00:00,1.1583,1.7303,1.4641
2015-04-30 00:00:00,1.5444,1.5851,1.5851
2015-04-30 04:00:00,0.9477,1.8755,1.573
2015-04-30 08:00:00,0.8424,1.8755,1.573
2015-04-30 12:00:00,0.819,1.8634,1.7182
2015-04-30 16:00:00,0.468,1.7908,1.4157
2015-04-30 20:00:00,1.2402,1.5488,1.4157
2015-05-01 00:00:00,0.8424,1.5367,1.573
2015-05-01 04:00:00,0.7254,2.0328,1.5972
2015-05-01 08:00:00,1.2402,1.9723,1.573
2015-05-01 12:00:00,1.1583,1.8755,1.5972
2015-05-01 16:00:00,0.351,1.7787,1.5488
2015-05-01 20:00:00,0.6201,1.573,1.4883
2015-05-02 00:00:00,1.0998,1.6577,1.5851
2015-05-02 04:00:00,0.5499,2.0449,1.6698
2015-05-02 08:00:00,0.5733,3.7268,1.7303
2015-05-02 12:00:00,0.3861,1.8876,1.5609
2015-05-02 16:00:00,0.8541,1.8513,1.5246
2015-05-02 20:00:00,1.3338,1.6819,1.3915
2015-05-03 00:00:00,1.638,1.3915,1.5851
2015-05-03 04:00:00,6.3648,1.7908,1.6335
2015-05-03 08:00:00,0.2925,1.936,1.5851
2015-05-03 12:00:00,4.2939,1.8997,1.5488
2015-05-03 16:00:00,4.5513,1.5972,1.5367
2015-05-03 20:00:00,4.446,1.573,1.4883
2015-05-04 00:00:00,4.4811,1.5488,1.573
2015-05-04 04:00:00,7.1019,1.8876,1.6093
2015-05-04 08:00:00,3.6504,1.9481,1.5609
2015-05-04 12:00:00,3.6387,2.0449,1.5972
2015-05-04 16:00:00,6.1191,1.8634,1.2826
2015-05-04 20:00:00,4.563,1.6093,1.331
2015-05-05 00:00:00,4.3641,1.5972,1.6093
2015-05-05 04:00:00,4.2588,2.1054,1.6214
2015-05-05 08:00:00,4.2003,1.7424,1.6335
2015-05-05 12:00:00,5.0778,1.9118,1.5609
2015-05-05 16:00:00,4.8555,1.7666,1.3189
2015-05-05 20:00:00,2.2347,1.5609,1.2342
2015-05-06 00:00:00,4.6566,1.7908,1.6456
2015-05-06 04:00:00,3.4398,1.8271,1.5488
2015-05-06 08:00:00,3.0888,1.8755,1.6698
2015-05-06 12:00:00,5.7681,2.1175,1.5851
2015-05-06 16:00:00,3.978,1.9481,1.4762
2015-05-06 20:00:00,3.4749,1.8029,1.4762
2015-05-07 00:00:00,8.2017,1.8271,1.5851
2015-05-07 04:00:00,5.9202,2.2869,1.5972
2015-05-07 08:00:00,9.8982,2.178,1.5488
2015-05-07 12:00:00,9.1845,2.3353,1.5367
2015-05-07 16:00:00,11.7819,2.2748,1.4278
2015-05-07 20:00:00,5.7798,1.8029,1.452
2015-05-08 00:00:00,9.8631,2.2506,1.6456
2015-05-08 04:00:00,12.2382,2.5168,1.6335
2015-05-08 08:00:00,11.8872,1.9602,1.6335
2015-05-08 12:00:00,8.8686,2.3353,1.5609
2015-05-08 16:00:00,16.1577,2.0207,1.5004
2015-05-08 20:00:00,11.4192,1.8271,1.4399
2015-05-09 00:00:00,8.5059,1.7787,1.6698
2015-05-09 04:00:00,12.6945,2.3716,1.6819
2015-05-09 08:00:00,21.9843,2.1901,1.5851
2015-05-09 12:00:00,5.3469,2.3353,1.5367
2015-05-09 16:00:00,20.4165,1.8876,1.5125
2015-05-09 20:00:00,3.7791,1.6698,1.3794
2015-05-10 00:00:00,5.6862,2.2869,1.5851
2015-05-10 04:00:00,14.6952,2.4926,1.6335
2015-05-10 08:00:00,8.8803,6.3404,1.6335
2015-05-10 12:00:00,0.9945,2.3837,1.5367
2015-05-10 16:00:00,4.68,2.1054,1.3189
2015-05-10 20:00:00,3.8025,1.7424,1.3068
2015-05-11 00:00:00,0.8658,1.8755,1.6214
2015-05-11 04:00:00,1.2051,2.42,1.6456
2015-05-11 08:00:00,4.5864,2.2264,1.573
2015-05-11 12:00:00,2.6325,2.2869,1.5488
2015-05-11 16:00:00,13.2678,2.0812,1.452
2015-05-11 20:00:00,12.3903,1.8513,1.4762
2015-05-12 00:00:00,18.0063,1.8997,1.6093
2015-05-12 04:00:00,19.0359,3.0492,1.6335
2015-05-12 08:00:00,18.2052,2.6136,1.6214
2015-05-12 12:00:00,21.0951,2.5652,1.5125
2015-05-12 16:00:00,16.8363,2.2022,1.5004
2015-05-12 20:00:00,22.8735,1.9602,1.4157
2015-05-13 00:00:00,11.934,1.9723,1.6335
2015-05-13 04:00:00,13.0104,2.5289,1.6819
2015-05-13 08:00:00,13.8645,2.6257,1.6214
2015-05-13 12:00:00,11.8521,2.6136,1.6214
2015-05-13 16:00:00,14.6367,2.3474,1.3794
2015-05-13 20:00:00,16.2162,2.2627,1.4278
2015-05-14 00:00:00,17.3979,2.1659,1.5972
2015-05-14 04:00:00,18.7551,2.7104,1.6456
2015-05-14 08:00:00,10.6353,2.7588,1.6335
2015-05-14 12:00:00,2.7144,2.6257,1.5972
2015-05-14 16:00:00,3.2526,2.662,1.5367
2015-05-14 20:00:00,1.0413,2.0691,1.5367
2015-05-15 00:00:00,2.7846,2.2143,1.5125
2015-05-15 04:00:00,10.6236,2.5168,1.6093
2015-05-15 08:00:00,8.4474,2.5168,1.5488
2015-05-15 12:00:00,7.6986,2.6136,1.5125
2015-05-15 16:00:00,8.2368,2.1901,1.4157
2015-05-15 20:00:00,3.7089,1.9239,1.5125
2015-05-16 00:00:00,3.276,1.7303,1.5972
2015-05-16 04:00:00,8.5995,2.5168,1.5851
2015-05-16 08:00:00,7.8858,2.3595,1.5367
2015-05-16 12:00:00,10.9278,2.42,1.5851
2015-05-16 16:00:00,9.5823,2.5652,1.4883
2015-05-16 20:00:00,10.3428,1.8271,1.3794
2015-05-17 00:00:00,7.0668,2.2143,1.5851
2015-05-17 04:00:00,8.7516,2.6741,1.5851
2015-05-17 08:00:00,9.7578,2.8193,1.5609
2015-05-17 12:00:00,10.0035,2.4563,1.5851
2015-05-17 16:00:00,6.9849,2.3474,1.5004
2015-05-17 20:00:00,11.3022,2.8072,1.5125
2015-05-18 00:00:00,9.3951,1.7424,1.6214
2015-05-18 04:00:00,6.8445,3.4122,1.5972
2015-05-18 08:00:00,8.775,2.8919,1.5972
2015-05-18 12:00:00,7.722,2.6378,1.6093
2015-05-18 16:00:00,8.1783,2.3111,1.3431
2015-05-18 20:00:00,8.0847,2.1175,1.5246
2015-05-19 00:00:00,9.945,1.9481,1.5972
2015-05-19 04:00:00,5.616,2.7346,1.5851
2015-05-19 08:00:00,4.7502,2.5168,1.5851
2015-05-19 12:00:00,8.8569,2.42,1.5367
2015-05-19 16:00:00,5.6979,2.1417,1.4641
2015-05-19 20:00:00,7.0083,1.694,1.4399
2015-05-20 00:00:00,7.2657,1.7182,1.5488
2015-05-20 04:00:00,7.0785,2.2264,1.5246
2015-05-20 08:00:00,7.0083,2.299,1.4883
2015-05-20 12:00:00,6.2946,3.1218,1.452
2015-05-20 16:00:00,5.0427,2.904,1.452
2015-05-20 20:00:00,3.3228,1.7908,1.452
2015-05-21 00:00:00,3.744,2.3958,1.5246
2015-05-21 04:00:00,2.0826,2.6015,1.5004
2015-05-21 08:00:00,4.4109,2.4321,1.5004
2015-05-21 12:00:00,4.5045,2.2022,1.4883
2015-05-21 16:00:00,6.1659,2.4805,1.3189
2015-05-21 20:00:00,5.6277,4.4891,1.4157
2015-05-22 00:00:00,6.552,1.7424,1.4883
2015-05-22 04:00:00,3.2994,2.6378,1.452
2015-05-22 08:00:00,4.3875,1.9481,1.4641
2015-05-22 12:00:00,5.4639,3.025,1.4157
2015-05-22 16:00:00,4.6917,3.0008,1.4641
2015-05-22 20:00:00,4.1652,2.0812,1.3794
2015-05-23 00:00:00,3.2409,4.7916,1.5004
2015-05-23 04:00:00,3.1707,4.0535,1.4883
2015-05-23 08:00:00,3.4281,3.8841,1.4883
2015-05-23 12:00:00,4.3407,2.7346,1.452
2015-05-23 16:00:00,4.9257,2.5773,1.3673
2015-05-23 20:00:00,4.3758,2.2385,1.3431
2015-05-24 00:00:00,3.9897,2.4805,1.4036
2015-05-24 04:00:00,4.1067,2.4684,1.4157
2015-05-24 08:00:00,3.393,3.0492,1.3794
2015-05-24 12:00:00,3.8493,2.4926,1.3794
2015-05-24 16:00:00,5.4522,3.7147,1.3068
2015-05-24 20:00:00,4.9842,2.8193,1.3673
2015-05-25 00:00:00,3.7206,2.6378,1.452
2015-05-25 04:00:00,3.276,2.6983,1.452
2015-05-25 08:00:00,3.4164,2.8798,1.4157
2015-05-25 12:00:00,2.7261,2.299,1.4036
2015-05-25 16:00:00,2.9484,2.0207,1.4036
2015-05-25 20:00:00,4.1535,1.4399,1.452
2015-05-26 00:00:00,4.6917,1.7182,1.573
2015-05-26 04:00:00,4.4226,2.2143,1.573
2015-05-26 08:00:00,3.6387,2.3111,1.4762
2015-05-26 12:00:00,4.7619,2.1175,1.4641
2015-05-26 16:00:00,4.1769,2.5531,1.4399
2015-05-26 20:00:00,2.6325,2.1296,1.4641
2015-05-27 00:00:00,3.9078,2.2869,1.5125
2015-05-27 04:00:00,2.1177,2.0691,1.6214
2015-05-27 08:00:00,2.9835,2.4926,1.5246
2015-05-27 12:00:00,3.978,2.3111,1.4883
2015-05-27 16:00:00,4.797,2.0691,1.4399
2015-05-27 20:00:00,4.5162,2.0328,1.4157
2015-05-28 00:00:00,4.9959,2.3595,1.5246
2015-05-28 04:00:00,3.2175,2.2385,1.5004
2015-05-28 08:00:00,3.9897,2.7588,1.5246
2015-05-28 12:00:00,3.978,2.0449,1.5125
2015-05-28 16:00:00,5.1714,1.936,1.5004
2015-05-28 20:00:00,6.0957,1.4278,1.4641
2015-05-29 00:00:00,4.9257,1.4157,1.5004
2015-05-29 04:00:00,5.0076,2.0086,1.5367
2015-05-29 08:00:00,6.1542,2.3716,1.4157
2015-05-29 12:00:00,4.1886,2.0086,1.4036
2015-05-29 16:00:00,3.7206,1.6093,1.3673
2015-05-29 20:00:00,4.4577,1.4278,1.4278
2015-05-30 00:00:00,3.276,1.5125,1.4883
2015-05-30 04:00:00,3.5802,1.8997,1.5125
2015-05-30 08:00:00,4.5279,1.9844,1.5125
2015-05-30 12:00:00,3.9195,2.1901,1.4762
2015-05-30 16:00:00,4.4226,2.0812,1.3915
2015-05-30 20:00:00,3.3228,1.452,1.4157
2015-05-31 00:00:00,4.3056,1.4399,1.5125
2015-05-31 04:00:00,3.9429,2.0449,1.4762
2015-05-31 08:00:00,2.9835,1.9723,1.5609
2015-05-31 12:00:00,2.9718,2.057,1.5851
2015-05-31 16:00:00,3.3813,2.1054,1.4036
2015-05-31 20:00:00,4.1184,1.815,1.4762
2015-06-01 00:00:00,3.4281,1.5488,1.6093
2015-06-01 04:00:00,2.7846,1.9844,1.6093
2015-06-01 08:00:00,3.8142,1.9602,1.5972
2015-06-01 12:00:00,4.0365,2.1417,1.5851
2015-06-01 16:00:00,3.8259,1.5972,1.5367
2015-06-01 20:00:00,3.627,1.2947,1.5125
2015-06-02 00:00:00,3.5217,1.5851,1.6456
2015-06-02 04:00:00,2.8782,1.8029,1.6214
2015-06-02 08:00:00,3.5919,1.8271,1.5851
2015-06-02 12:00:00,4.8438,1.8876,1.573
2015-06-02 16:00:00,3.1005,1.7061,1.4762
2015-06-02 20:00:00,4.2237,1.4157,1.4883
2015-06-03 00:00:00,3.9663,1.5004,1.5851
2015-06-03 04:00:00,3.2409,1.9723,1.5488
2015-06-03 08:00:00,3.3228,2.0812,1.5609
2015-06-03 12:00:00,3.9078,1.9118,1.5851
2015-06-03 16:00:00,2.6559,1.9844,1.4641
2015-06-03 20:00:00,3.1941,1.452,1.4762
2015-06-04 00:00:00,2.4804,1.7061,1.5004
2015-06-04 04:00:00,3.1239,1.8997,1.5609
2015-06-04 08:00:00,4.4109,2.2627,1.5851
2015-06-04 12:00:00,3.6738,2.0933,1.5367
2015-06-04 16:00:00,5.85,1.9965,1.3915
2015-06-04 20:00:00,1.8018,1.4399,1.5246
2015-06-05 00:00:00,1.2519,1.7303,1.6214
2015-06-05 04:00:00,2.5155,2.1901,1.5488
2015-06-05 08:00:00,4.1418,2.1417,1.5488
2015-06-05 12:00:00,1.7082,2.0328,1.5609
2015-06-05 16:00:00,2.7144,0.9438,1.4157
2015-06-05 20:00:00,1.4742,NaN,1.452
2015-06-06 00:00:00,2.7963,NaN,1.5609
2015-06-06 04:00:00,3.2175,NaN,1.5609
2015-06-06 08:00:00,2.2347,NaN,1.5972
2015-06-06 12:00:00,1.7316,NaN,1.5246
2015-06-06 16:00:00,2.0358,0.484,1.4399
2015-06-06 20:00:00,4.7502,0.4235,1.4883
2015-06-07 00:00:00,5.2884,1.9723,1.5367
2015-06-07 04:00:00,12.0627,1.7908,1.4641
2015-06-07 08:00:00,6.7275,2.6983,1.5004
2015-06-07 12:00:00,3.4281,1.7666,1.4641
2015-06-07 16:00:00,5.7213,2.3111,1.4036
2015-06-07 20:00:00,3.1707,1.4883,1.4641
2015-06-08 00:00:00,2.5155,2.0207,1.4278
2015-06-08 04:00:00,2.5389,2.5894,1.5125
2015-06-08 08:00:00,4.8204,2.7951,1.4641
2015-06-08 12:00:00,2.3517,3.3517,1.4399
2015-06-08 16:00:00,0.6786,2.4684,1.3552
2015-06-08 20:00:00,2.9367,1.4036,1.3673
2015-06-09 00:00:00,3.2058,1.7787,1.4036
2015-06-09 04:00:00,2.0241,2.5168,1.3915
2015-06-09 08:00:00,1.404,2.8072,1.3552
2015-06-09 12:00:00,1.1934,2.7951,1.3673
2015-06-09 16:00:00,0.5733,2.8677,1.3431
2015-06-09 20:00:00,0.6552,2.6983,1.3431
2015-06-10 00:00:00,0.5265,2.7951,1.3431
2015-06-10 04:00:00,0.6552,3.509,1.3431
2015-06-10 08:00:00,0.5031,4.0414,1.2826
2015-06-10 12:00:00,0.3276,3.5574,1.2947
2015-06-10 16:00:00,0.2574,3.2549,1.2947
2015-06-10 20:00:00,0.5148,3.0734,1.331
2015-06-11 00:00:00,0.7956,2.5289,1.3552
2015-06-11 04:00:00,0.9126,3.0008,1.3431
2015-06-11 08:00:00,0.6903,3.4001,1.3431
2015-06-11 12:00:00,0.7722,3.2912,1.3068
2015-06-11 16:00:00,1.1349,2.4442,1.2947
2015-06-11 20:00:00,0.9009,2.5047,1.3189
2015-06-12 00:00:00,1.1349,3.1218,1.3673
2015-06-12 04:00:00,0.8892,3.8962,1.3189
2015-06-12 08:00:00,0.7605,2.904,1.3431
2015-06-12 12:00:00,0.5967,2.9887,1.3189
2015-06-12 16:00:00,0.5031,3.0492,1.2947
2015-06-12 20:00:00,0.9477,2.9766,1.3673
2015-06-13 00:00:00,0.7839,3.0734,1.3794
2015-06-13 04:00:00,0.7137,3.1097,1.3431
2015-06-13 08:00:00,0.7371,3.2065,1.3552
2015-06-13 12:00:00,0.6435,3.3154,1.3431
2015-06-13 16:00:00,0.585,2.4926,1.331
2015-06-13 20:00:00,0.936,2.7225,1.3068
2015-06-14 00:00:00,0.8541,2.8556,1.331
2015-06-14 04:00:00,0.9477,2.7951,1.3552
2015-06-14 08:00:00,0.7722,2.8677,1.2947
2015-06-14 12:00:00,0.6903,3.0976,1.2826
2015-06-14 16:00:00,0.7254,2.662,1.2826
2015-06-14 20:00:00,0.8424,3.0492,1.331
2015-06-15 00:00:00,0.6552,2.1175,1.331
2015-06-15 04:00:00,0.8073,3.3275,1.3552
2015-06-15 08:00:00,0.6435,3.0855,1.3431
2015-06-15 12:00:00,0.6669,2.5531,1.2947
2015-06-15 16:00:00,0.6435,3.267,1.3068
2015-06-15 20:00:00,0.6903,2.5773,1.331
2015-06-16 00:00:00,0.5499,2.5047,1.3068
2015-06-16 04:00:00,0.5499,3.267,1.2826
2015-06-16 08:00:00,0.6084,3.3033,1.2826
2015-06-16 12:00:00,0.5265,2.3958,1.2947
2015-06-16 16:00:00,0.3159,2.9403,1.2705
2015-06-16 20:00:00,0.5031,1.936,1.2947
2015-06-17 00:00:00,0.6552,2.0812,1.3189
2015-06-17 04:00:00,0.702,3.1218,1.3068
2015-06-17 08:00:00,0.8775,2.7709,1.2705
2015-06-17 12:00:00,0.3744,2.42,1.2947
2015-06-17 16:00:00,0.5148,3.0371,1.2947
2015-06-17 20:00:00,0.9009,3.2307,1.2705
2015-06-18 00:00:00,0.9828,2.5289,1.2705
2015-06-18 04:00:00,0.9477,2.4321,1.2947
2015-06-18 08:00:00,0.9594,3.2307,1.3431
2015-06-18 12:00:00,1.17,2.1054,1.2705
2015-06-18 16:00:00,1.1349,2.3958,1.2947
2015-06-18 20:00:00,1.3104,2.8072,1.2947
2015-06-19 00:00:00,1.3572,2.42,1.2947
2015-06-19 04:00:00,1.0998,2.4079,1.2826
2015-06-19 08:00:00,1.0764,3.2428,1.3068
2015-06-19 12:00:00,1.0764,2.6015,1.3068
2015-06-19 16:00:00,1.1232,1.9965,1.2947
2015-06-19 20:00:00,1.0647,3.2186,1.2584
2015-06-20 00:00:00,1.0296,3.3517,1.331
2015-06-20 04:00:00,1.053,1.9723,1.2947
2015-06-20 08:00:00,0.8307,3.3759,1.3068
2015-06-20 12:00:00,0.4563,3.8236,1.2342
2015-06-20 16:00:00,0.1989,3.0976,1.2463
2015-06-20 20:00:00,0.5967,2.6378,1.2221
2015-06-21 00:00:00,0.4212,2.541,1.2584
2015-06-21 04:00:00,0.4212,1.9844,1.2342
2015-06-21 08:00:00,0.4797,2.1054,1.2705
2015-06-21 12:00:00,0.351,2.7951,1.2342
2015-06-21 16:00:00,0.3393,2.2627,1.2705
2015-06-21 20:00:00,0.6552,2.1054,1.2463
2015-06-22 00:00:00,0.5499,2.3837,1.3068
2015-06-22 04:00:00,0.702,2.1417,1.2221
2015-06-22 08:00:00,0.9828,2.1417,1.2463
2015-06-22 12:00:00,0.6318,1.9723,1.2463
2015-06-22 16:00:00,0.6786,2.0328,1.2584
2015-06-22 20:00:00,0.8892,1.7666,1.2826
2015-06-23 00:00:00,0.8307,1.7787,1.2463
2015-06-23 04:00:00,0.7137,2.0207,1.2826
2015-06-23 08:00:00,0.9477,1.7182,1.2463
2015-06-23 12:00:00,0.9126,2.2022,1.1979
2015-06-23 16:00:00,0.5616,2.1175,1.2221
2015-06-23 20:00:00,1.0647,1.4399,1.2463
2015-06-24 00:00:00,1.0881,1.4278,1.2584
2015-06-24 04:00:00,1.1466,1.7424,1.2463
2015-06-24 08:00:00,1.6497,1.5246,1.2463
2015-06-24 12:00:00,2.5623,1.4157,1.2221
2015-06-24 16:00:00,1.521,1.5851,1.21
2015-06-24 20:00:00,1.8135,1.1858,1.2463
2015-06-25 00:00:00,1.9539,1.5609,1.2705
2015-06-25 04:00:00,1.4391,1.4883,1.2463
2015-06-25 08:00:00,0.9126,1.21,1.2221
2015-06-25 12:00:00,0.5733,1.5367,1.2221
2015-06-25 16:00:00,0.6903,1.3915,1.21
2015-06-25 20:00:00,0.7722,1.2584,1.2584
2015-06-26 00:00:00,0.6201,1.1253,1.2342
2015-06-26 04:00:00,0.5616,1.573,1.2342
2015-06-26 08:00:00,1.4274,1.3068,1.21
2015-06-26 12:00:00,0.7839,1.2221,1.1737
2015-06-26 16:00:00,0.7254,1.452,1.2221
2015-06-26 20:00:00,0.7137,1.1374,1.1858
2015-06-27 00:00:00,0.6669,1.1253,1.21
2015-06-27 04:00:00,0.6201,1.4641,1.21
2015-06-27 08:00:00,0.7605,1.1011,1.2342
2015-06-27 12:00:00,0.4212,1.1495,1.21
2015-06-27 16:00:00,0.6318,1.0285,1.1979
2015-06-27 20:00:00,0.9126,1.4036,1.2584
2015-06-28 00:00:00,0.8658,0.9317,1.2342
2015-06-28 04:00:00,0.9945,1.3189,1.2463
2015-06-28 08:00:00,1.1583,1.5246,1.1979
2015-06-28 12:00:00,1.0413,0.9075,1.2342
2015-06-28 16:00:00,0.9009,1.2584,1.1979
2015-06-28 20:00:00,0.8775,1.8029,1.21
2015-06-29 00:00:00,1.0764,0.8107,1.21
2015-06-29 04:00:00,1.3572,0.9317,1.1979
2015-06-29 08:00:00,1.0647,1.6577,1.2221
2015-06-29 12:00:00,0.5616,1.3794,1.1737
2015-06-29 16:00:00,1.3689,1.0769,1.1616
2015-06-29 20:00:00,1.9539,1.2705,1.21
2015-06-30 00:00:00,1.7082,1.6456,1.1979
2015-06-30 04:00:00,1.7667,1.7545,1.1616
2015-06-30 08:00:00,1.5678,2.7467,1.1858
2015-06-30 12:00:00,0.7137,1.3794,1.1858
2015-06-30 16:00:00,0.8658,1.8997,1.2463
2015-06-30 20:00:00,1.6497,2.0207,1.2342
2015-07-01 00:00:00,1.872,2.2748,1.2221
2015-07-01 04:00:00,1.7199,2.8193,1.1979
2015-07-01 08:00:00,1.7433,2.057,1.2221
2015-07-01 12:00:00,1.3221,2.9282,1.1979
2015-07-01 16:00:00,1.7433,3.3396,1.21
2015-07-01 20:00:00,1.7784,2.3353,1.2463
2015-07-02 00:00:00,1.1817,2.3111,1.2584
2015-07-02 04:00:00,1.3806,2.6136,1.2463
2015-07-02 08:00:00,1.2987,2.8072,1.2342
2015-07-02 12:00:00,1.4157,1.331,1.2584
2015-07-02 16:00:00,1.287,2.783,1.2705
2015-07-02 20:00:00,2.574,2.6136,1.2584
2015-07-03 00:00:00,1.7433,1.5851,1.2705
2015-07-03 04:00:00,1.638,2.2022,1.331
2015-07-03 08:00:00,1.5795,2.8798,1.2947
2015-07-03 12:00:00,1.5561,2.7225,1.2705
2015-07-03 16:00:00,1.9539,2.5773,1.3068
2015-07-03 20:00:00,2.0007,2.5047,1.3189
2015-07-04 00:00:00,1.521,2.8072,1.3431
2015-07-04 04:00:00,1.5093,1.7303,1.331
2015-07-04 08:00:00,1.3572,2.7467,1.3068
2015-07-04 12:00:00,1.0179,2.2748,1.3189
2015-07-04 16:00:00,0.6786,2.2869,1.2342
2015-07-04 20:00:00,1.287,1.4883,1.3068
2015-07-05 00:00:00,1.5444,2.1417,1.3431
2015-07-05 04:00:00,1.8018,2.1296,1.2826
2015-07-05 08:00:00,1.755,2.5652,1.331
2015-07-05 12:00:00,1.5093,2.4079,1.2584
2015-07-05 16:00:00,1.7082,2.2143,1.2584
2015-07-05 20:00:00,2.1762,2.0812,1.3068
2015-07-06 00:00:00,2.4687,1.9481,1.3189
2015-07-06 04:00:00,2.34,2.1296,1.2947
2015-07-06 08:00:00,2.1996,2.0449,1.3189
2015-07-06 12:00:00,2.3751,2.1538,1.3068
2015-07-06 16:00:00,2.574,1.8997,1.2947
2015-07-06 20:00:00,2.457,1.6335,1.3431
2015-07-07 00:00:00,2.3751,1.8997,1.331
2015-07-07 04:00:00,2.3985,1.8755,1.3794
2015-07-07 08:00:00,2.4102,1.9239,1.3673
2015-07-07 12:00:00,2.6442,1.9965,1.3552
2015-07-07 16:00:00,2.6676,1.573,1.4157
2015-07-07 20:00:00,2.8431,1.6093,1.3552
2015-07-08 00:00:00,2.4687,1.6093,1.3431
2015-07-08 04:00:00,2.106,1.3794,1.2947
2015-07-08 08:00:00,2.5506,1.6214,1.3189
2015-07-08 12:00:00,2.2932,1.7182,1.2342
2015-07-08 16:00:00,2.3634,1.4036,1.2342
2015-07-08 20:00:00,3.0888,1.2705,1.1979
2015-07-09 00:00:00,2.5272,1.1858,1.1858
2015-07-09 04:00:00,3.159,1.1737,1.1616
2015-07-09 08:00:00,3.4866,1.2342,1.1858
2015-07-09 12:00:00,3.1239,1.4036,1.1495
2015-07-09 16:00:00,2.34,1.1374,1.1374
2015-07-09 20:00:00,3.393,0.968,1.2826
2015-07-10 00:00:00,3.0654,1.2584,1.21
2015-07-10 04:00:00,2.3049,1.1979,1.2463
2015-07-10 08:00:00,2.2581,1.1616,1.2463
2015-07-10 12:00:00,2.0826,1.3552,1.2342
2015-07-10 16:00:00,2.2698,1.0406,1.2584
2015-07-10 20:00:00,2.3985,1.0406,1.2463
2015-07-11 00:00:00,2.4921,1.0527,1.2826
2015-07-11 04:00:00,2.5974,1.1495,1.21
2015-07-11 08:00:00,2.4804,1.21,1.2221
2015-07-11 12:00:00,1.3455,1.5004,1.2221
2015-07-11 16:00:00,0.936,1.2342,1.1858
2015-07-11 20:00:00,2.0475,1.0527,1.2342
2015-07-12 00:00:00,2.2698,1.0406,1.1979
2015-07-12 04:00:00,2.2698,1.2826,1.21
2015-07-12 08:00:00,1.638,1.1979,1.21
2015-07-12 12:00:00,1.053,1.3794,1.21
2015-07-12 16:00:00,0.9477,1.2463,1.1737
2015-07-12 20:00:00,1.3689,1.1253,1.21
2015-07-13 00:00:00,1.5327,1.2342,1.1616
2015-07-13 04:00:00,2.0826,1.3068,1.1979
2015-07-13 08:00:00,1.3221,1.4157,1.1495
2015-07-13 12:00:00,1.8603,1.3552,1.1979
2015-07-13 16:00:00,1.4976,1.2705,1.1858
2015-07-13 20:00:00,1.2285,1.21,1.1737
2015-07-14 00:00:00,1.4391,1.2221,1.1858
2015-07-14 04:00:00,1.404,1.3431,1.1616
2015-07-14 08:00:00,1.4742,1.5609,1.1616
2015-07-14 12:00:00,1.1115,1.4762,1.1737
2015-07-14 16:00:00,1.1232,1.3673,1.1495
2015-07-14 20:00:00,1.3806,1.3189,1.1737
2015-07-15 00:00:00,1.7082,1.089,1.1495
2015-07-15 04:00:00,1.5444,1.0527,1.1132
2015-07-15 08:00:00,1.3689,1.5367,1.1616
2015-07-15 12:00:00,1.0062,1.3794,1.1011
2015-07-15 16:00:00,0.6669,1.3794,1.1495
2015-07-15 20:00:00,0.9477,1.3431,1.1374
2015-07-16 00:00:00,1.1934,1.1495,1.1374
2015-07-16 04:00:00,1.6029,1.4278,1.1616
2015-07-16 08:00:00,1.2168,1.5004,1.1616
2015-07-16 12:00:00,0.5265,1.3673,1.1374
2015-07-16 16:00:00,0.4212,1.5851,1.1616
2015-07-16 20:00:00,1.2168,1.1858,1.1737
2015-07-17 00:00:00,1.1583,0.7139,1.1737
2015-07-17 04:00:00,1.5795,1.2221,1.1253
2015-07-17 08:00:00,1.2168,1.694,1.1495
2015-07-17 12:00:00,0.6552,1.1737,1.1253
2015-07-17 16:00:00,0.8892,1.1979,1.1495
2015-07-17 20:00:00,1.5678,1.573,1.1374
2015-07-18 00:00:00,1.404,1.0648,1.1253
2015-07-18 04:00:00,1.2519,1.2705,1.1374
2015-07-18 08:00:00,1.1466,1.4036,1.1495
2015-07-18 12:00:00,0.6903,1.2584,1.1253
2015-07-18 16:00:00,1.2285,1.2584,1.1495
2015-07-18 20:00:00,1.2519,0.8954,1.089
2015-07-19 00:00:00,1.0998,0.847,1.1616
2015-07-19 04:00:00,1.0881,1.4399,1.1132
2015-07-19 08:00:00,1.0998,1.2221,1.1374
2015-07-19 12:00:00,1.0062,1.3673,1.1011
2015-07-19 16:00:00,0.585,1.452,1.1616
2015-07-19 20:00:00,1.2168,1.0648,1.1616
