time,Pressure (psi),Depth (m),Temperature
2015-04-06 13:30,2252.5307,1509.7984,2.9060723
2015-04-06 13:45,2252.3578,1509.7961,2.9054007
2015-04-06 14:00,2252.2051,1509.7975,2.901126
2015-04-06 14:15,2252.0598,1509.7924,2.8951921
2015-04-06 14:30,2251.9406,1509.7921,2.8919329
2015-04-06 14:45,2251.8457,1509.7941,2.8883841
2015-04-06 15:00,2251.7727,1509.796,2.8862082
2015-04-06 15:15,2251.7173,1509.7942,2.8869091
2015-04-06 15:30,2251.6871,1509.7932,2.8896612
2015-04-06 15:45,2251.6858,1509.7955,2.8938061
2015-04-06 16:00,2251.7035,1509.7943,2.8953473
2015-04-06 16:15,2251.7498,1509.7965,2.9009662
2015-04-06 16:30,2251.8115,1509.7939,2.9006903
2015-04-06 16:45,2251.9029,1509.7968,2.9040903
2015-04-06 17:00,2252.0091,1509.7963,2.9000899
2015-04-06 17:15,2252.1357,1509.7975,2.8954825
2015-04-06 17:30,2252.2711,1509.7938,2.8921503
2015-04-06 17:45,2252.4238,1509.7928,2.8903849
2015-04-06 18:00,2252.5869,1509.7914,2.8905164
2015-04-06 18:15,2252.7653,1509.7946,2.892479
2015-04-06 18:30,2252.9518,1509.7997,2.9006309
2015-04-06 18:45,2253.1311,1509.798,2.9119267
2015-04-06 19:00,2253.3103,1509.7964,2.9129816
2015-04-06 19:15,2253.4905,1509.7975,2.9085114
2015-04-06 19:30,2253.6639,1509.7976,2.9084013
2015-04-06 19:45,2253.8339,1509.801,2.9110596
2015-04-06 20:00,2253.9856,1509.7993,2.9050999
2015-04-06 20:15,2254.128,1509.8,2.8957957
2015-04-06 20:30,2254.2559,1509.8011,2.8892937
2015-04-06 20:45,2254.3635,1509.7997,2.8859489
2015-04-06 21:00,2254.4554,1509.8002,2.8839662
2015-04-06 21:15,2254.5295,1509.8019,2.8840446
2015-04-06 21:30,2254.579,1509.8009,2.8829971
2015-04-06 21:45,2254.6057,1509.7989,2.8836607
2015-04-06 22:00,2254.613,1509.7981,2.8861073
2015-04-06 22:15,2254.601,1509.7987,2.8868828
2015-04-06 22:30,2254.567,1509.7984,2.8875382
2015-04-06 22:45,2254.5118,1509.7973,2.888063
2015-04-06 23:00,2254.4399,1509.7975,2.8882592
2015-04-06 23:15,2254.3485,1509.7961,2.8893721
2015-04-06 23:30,2254.247,1509.7983,2.8907809
2015-04-06 23:45,2254.1295,1509.7985,2.8919214
2015-04-07 00:00,2254.0014,1509.7991,2.8911402
2015-04-07 00:15,2253.8642,1509.7993,2.8906738
2015-04-07 00:30,2253.7247,1509.8018,2.8914912
2015-04-07 00:45,2253.5803,1509.8031,2.8913451
2015-04-07 01:00,2253.4352,1509.8041,2.8906705
2015-04-07 01:15,2253.2942,1509.8063,2.8908733
2015-04-07 01:30,2253.1565,1509.8074,2.8902605
2015-04-07 01:45,2253.0259,1509.808,2.8868511
2015-04-07 02:00,2252.9066,1509.8095,2.8821092
2015-04-07 02:15,2252.8006,1509.8115,2.8794943
2015-04-07 02:30,2252.7041,1509.8101,2.8785785
2015-04-07 02:45,2252.6292,1509.8124,2.8786574
2015-04-07 03:00,2252.5679,1509.8115,2.8785087
2015-04-07 03:15,2252.5273,1509.8117,2.8801757
2015-04-07 03:30,2252.5111,1509.8148,2.8803899
2015-04-07 03:45,2252.513,1509.8161,2.8778415
2015-04-07 04:00,2252.5325,1509.8152,2.8734058
2015-04-07 04:15,2252.578,1509.8177,2.8709043
2015-04-07 04:30,2252.6404,1509.8181,2.8722139
2015-04-07 04:45,2252.7253,1509.8208,2.8754626
2015-04-07 05:00,2252.8274,1509.823,2.8788435
2015-04-07 05:15,2252.9441,1509.8241,2.8822254
2015-04-07 05:30,2253.072,1509.823,2.8840613
2015-04-07 05:45,2253.221,1509.828,2.8830213
2015-04-07 06:00,2253.3737,1509.8289,2.8840288
2015-04-07 06:15,2253.5319,1509.8286,2.8854914
2015-04-07 06:30,2253.6903,1509.8255,2.8839159
2015-04-07 06:45,2253.8645,1509.8317,2.8807768
2015-04-07 07:00,2254.0235,1509.8285,2.8777564
2015-04-07 07:15,2254.1855,1509.8297,2.8754302
2015-04-07 07:30,2254.3386,1509.8291,2.874343
2015-04-07 07:45,2254.4793,1509.8263,2.8736731
2015-04-07 08:00,2254.6119,1509.8257,2.8727477
2015-04-07 08:15,2254.7334,1509.8267,2.8721645
2015-04-07 08:30,2254.8336,1509.8239,2.8719541
2015-04-07 08:45,2254.9214,1509.8245,2.8715
2015-04-07 09:00,2254.9892,1509.8246,2.8715625
2015-04-07 09:15,2255.0355,1509.8239,2.8718099
2015-04-07 09:30,2255.0557,1509.8201,2.8725138
2015-04-07 09:45,2255.0616,1509.8216,2.8719421
2015-04-07 10:00,2255.041,1509.8205,2.8706065
2015-04-07 10:15,2255.0045,1509.8239,2.8697007
2015-04-07 10:30,2254.9402,1509.8237,2.869415
2015-04-07 10:45,2254.8529,1509.8227,2.8702187
2015-04-07 11:00,2254.7472,1509.8234,2.8715869
2015-04-07 11:15,2254.6151,1509.8194,2.8729304
2015-04-07 11:30,2254.4697,1509.8185,2.8757012
2015-04-07 11:45,2254.3057,1509.8158,2.875974
2015-04-07 12:00,2254.1324,1509.816,2.8774642
2015-04-07 12:15,2253.9516,1509.8187,2.8772344
2015-04-07 12:30,2253.7553,1509.8167,2.8793713
2015-04-07 12:45,2253.5507,1509.8131,2.881017
2015-04-07 13:00,2253.3465,1509.8116,2.8834718
2015-04-07 13:15,2253.1444,1509.8115,2.8809935
2015-04-07 13:30,2252.9421,1509.8091,2.8775156
2015-04-07 13:45,2252.7414,1509.8039,2.8758677
2015-04-07 14:00,2252.56,1509.8057,2.8786473
2015-04-07 14:15,2252.3854,1509.8044,2.8783251
2015-04-07 14:30,2252.2299,1509.8066,2.8731538
2015-04-07 14:45,2252.086,1509.8055,2.8683708
2015-04-07 15:00,2251.9579,1509.8029,2.8655643
2015-04-07 15:15,2251.8527,1509.8021,2.8649375
2015-04-07 15:30,2251.77,1509.8021,2.865032
2015-04-07 15:45,2251.7095,1509.8019,2.8655148
2015-04-07 16:00,2251.6769,1509.8049,2.8680947
2015-04-07 16:15,2251.6667,1509.8069,2.8707774
2015-04-07 16:30,2251.6811,1509.8096,2.87131
2015-04-07 16:45,2251.714,1509.8092,2.8720452
2015-04-07 17:00,2251.7672,1509.8075,2.8777293
2015-04-07 17:15,2251.8414,1509.8053,2.8817848
2015-04-07 17:30,2251.9462,1509.8105,2.8812615
2015-04-07 17:45,2252.0617,1509.8107,2.8831399
2015-04-07 18:00,2252.1946,1509.8116,2.8844924
2015-04-07 18:15,2252.3453,1509.8151,2.8841363
2015-04-07 18:30,2252.5048,1509.8169,2.883635
2015-04-07 18:45,2252.6748,1509.8196,2.8875405
2015-04-07 19:00,2252.8566,1509.826,2.892112
2015-04-07 19:15,2253.0322,1509.8258,2.891596
2015-04-07 19:30,2253.2071,1509.8243,2.8913573
2015-04-07 19:45,2253.3868,1509.8274,2.8938867
2015-04-07 20:00,2253.5567,1509.8266,2.904037
2015-04-07 20:15,2253.7241,1509.8286,2.8965422
2015-04-07 20:30,2253.8774,1509.8275,2.88612
2015-04-07 20:45,2254.0262,1509.8309,2.878792
2015-04-07 21:00,2254.1535,1509.829,2.8715987
2015-04-07 21:15,2254.272,1509.8314,2.8684624
2015-04-07 21:30,2254.3686,1509.8305,2.8669253
2015-04-07 21:45,2254.4471,1509.8295,2.8691903
2015-04-07 22:00,2254.5084,1509.83,2.872586
2015-04-07 22:15,2254.555,1509.8337,2.8723106
2015-04-07 22:30,2254.5779,1509.8352,2.8699101
2015-04-07 22:45,2254.5797,1509.8361,2.8696272
2015-04-07 23:00,2254.5571,1509.834,2.87192
2015-04-07 23:15,2254.5113,1509.8291,2.8716504
2015-04-07 23:30,2254.4621,1509.8341,2.8710722
2015-04-07 23:45,2254.3876,1509.8334,2.867896
2015-04-08 00:00,2254.3031,1509.8362,2.8682278
2015-04-08 00:15,2254.2023,1509.8368,2.8804964
2015-04-08 00:30,2254.0934,1509.8396,2.8894209
2015-04-08 00:45,2253.9667,1509.8363,2.8785706
2015-04-08 01:00,2253.8398,1509.8371,2.8704215
2015-04-08 01:15,2253.711,1509.8392,2.867701
2015-04-08 01:30,2253.5829,1509.8425,2.8678138
2015-04-08 01:45,2253.4498,1509.8417,2.8721266
2015-04-08 02:00,2253.3236,1509.8428,2.8854256
2015-04-08 02:15,2253.2011,1509.8421,2.9019359
2015-04-08 02:30,2253.0867,1509.8411,2.8887343
2015-04-08 02:45,2252.9867,1509.8423,2.8771297
2015-04-08 03:00,2252.8928,1509.839,2.8760659
2015-04-08 03:15,2252.8211,1509.8406,2.8810308
2015-04-08 03:30,2252.7619,1509.8399,2.8783618
2015-04-08 03:45,2252.7155,1509.836,2.8715931
2015-04-08 04:00,2252.6954,1509.8373,2.8679498
2015-04-08 04:15,2252.6917,1509.837,2.8662209
2015-04-08 04:30,2252.7014,1509.8327,2.8674291
2015-04-08 04:45,2252.7389,1509.8341,2.8646663
2015-04-08 05:00,2252.7915,1509.833,2.8597596
2015-04-08 05:15,2252.8612,1509.8314,2.8559339
2015-04-08 05:30,2252.9521,1509.8327,2.8530797
2015-04-08 05:45,2253.0587,1509.8342,2.8524563
2015-04-08 06:00,2253.1762,1509.8338,2.8523403
2015-04-08 06:15,2253.3074,1509.8349,2.8512104
2015-04-08 06:30,2253.4434,1509.8327,2.8489146
2015-04-08 06:45,2253.589,1509.8321,2.8474273
2015-04-08 07:00,2253.7424,1509.8337,2.8451321
2015-04-08 07:15,2253.9015,1509.8376,2.844968
2015-04-08 07:30,2254.0487,1509.8338,2.8463761
2015-04-08 07:45,2254.2039,1509.8373,2.8458864
2015-04-08 08:00,2254.3446,1509.8348,2.8447253
2015-04-08 08:15,2254.4844,1509.8368,2.8438602
2015-04-08 08:30,2254.6146,1509.8394,2.844122
2015-04-08 08:45,2254.725,1509.8367,2.8438025
2015-04-08 09:00,2254.8294,1509.8398,2.8436346
2015-04-08 09:15,2254.9073,1509.8358,2.844615
2015-04-08 09:30,2254.9736,1509.8358,2.8447946
2015-04-08 09:45,2255.0253,1509.8388,2.8444227
2015-04-08 10:00,2255.0463,1509.8345,2.8444301
2015-04-08 10:15,2255.0539,1509.8353,2.8451448
2015-04-08 10:30,2255.0361,1509.8334,2.8459277
2015-04-08 10:45,2254.999,1509.8329,2.8464724
2015-04-08 11:00,2254.9419,1509.8334,2.8465663
2015-04-08 11:15,2254.8607,1509.8318,2.8484164
2015-04-08 11:30,2254.7659,1509.8345,2.8515913
2015-04-08 11:45,2254.6482,1509.8347,2.8565903
2015-04-08 12:00,2254.5143,1509.8357,2.862702
2015-04-08 12:15,2254.36,1509.8337,2.8648007
2015-04-08 12:30,2254.1971,1509.8352,2.8658619
2015-04-08 12:45,2254.021,1509.8355,2.8728953
2015-04-08 13:00,2253.8384,1509.8375,2.8711872
2015-04-08 13:15,2253.6445,1509.8364,2.860082
2015-04-08 13:30,2253.4545,1509.8403,2.8540951
2015-04-08 13:45,2253.2574,1509.8401,2.8516147
2015-04-08 14:00,2253.0591,1509.8379,2.8501775
2015-04-08 14:15,2252.8743,1509.8416,2.8488055
2015-04-08 14:30,2252.683,1509.8359,2.8479641
2015-04-08 14:45,2252.5151,1509.8393,2.8478427
2015-04-08 15:00,2252.3504,1509.8366,2.8499103
2015-04-08 15:15,2252.2074,1509.8386,2.8510522
2015-04-08 15:30,2252.0764,1509.8374,2.85356
2015-04-08 15:45,2251.9633,1509.8359,2.8554631
2015-04-08 16:00,2251.8706,1509.8348,2.857259
2015-04-08 16:15,2251.7992,1509.8339,2.8557628
2015-04-08 16:30,2251.7473,1509.8313,2.854355
2015-04-08 16:45,2251.7164,1509.8279,2.8582217
2015-04-08 17:00,2251.7098,1509.8258,2.8655083
2015-04-08 17:15,2251.7279,1509.8252,2.8689995
2015-04-08 17:30,2251.7688,1509.8255,2.8642295
2015-04-08 17:45,2251.8282,1509.8241,2.8570412
2015-04-08 18:00,2251.908,1509.8234,2.8532836
2015-04-08 18:15,2252.0033,1509.8209,2.8529928
2015-04-08 18:30,2252.1201,1509.8219,2.8527372
2015-04-08 18:45,2252.2508,1509.8226,2.8525062
2015-04-08 19:00,2252.3934,1509.8229,2.8526773
2015-04-08 19:15,2252.5513,1509.8269,2.8524162
2015-04-08 19:30,2252.7125,1509.8282,2.8525976
2015-04-08 19:45,2252.878,1509.829,2.85228
2015-04-08 20:00,2253.0427,1509.8274,2.850881
2015-04-08 20:15,2253.208,1509.8262,2.8506326
2015-04-08 20:30,2253.3687,1509.8236,2.8537304
2015-04-08 20:45,2253.5296,1509.8245,2.8582329
2015-04-08 21:00,2253.6779,1509.8214,2.8565947
2015-04-08 21:15,2253.818,1509.8192,2.8521817
2015-04-08 21:30,2253.9487,1509.818,2.8500692
2015-04-08 21:45,2254.0671,1509.8175,2.8501666
2015-04-08 22:00,2254.1692,1509.8156,2.8494699
2015-04-08 22:15,2254.2554,1509.8141,2.8499604
2015-04-08 22:30,2254.3243,1509.8122,2.852074
2015-04-08 22:45,2254.3763,1509.8109,2.8542149
2015-04-08 23:00,2254.41,1509.8098,2.8519779
2015-04-08 23:15,2254.4314,1509.8128,2.8498441
2015-04-08 23:30,2254.4315,1509.814,2.8550317
2015-04-08 23:45,2254.4098,1509.8126,2.8637231
2015-04-09 00:00,2254.3769,1509.8153,2.866518
2015-04-09 00:15,2254.3317,1509.8203,2.8662002
2015-04-09 00:30,2254.2661,1509.8218,2.8645228
2015-04-09 00:45,2254.1945,1509.828,2.8639781
2015-04-09 01:00,2254.1101,1509.8333,2.8638154
2015-04-09 01:15,2254.0132,1509.8363,2.8667513
2015-04-09 01:30,2253.9101,1509.8401,2.8668213
2015-04-09 01:45,2253.7987,1509.8414,2.8667504
2015-04-09 02:00,2253.6879,1509.8449,2.8701135
2015-04-09 02:15,2253.569,1509.843,2.8709518
2015-04-09 02:30,2253.4562,1509.8438,2.8679112
2015-04-09 02:45,2253.349,1509.8452,2.8649753
2015-04-09 03:00,2253.2431,1509.8432,2.8631501
2015-04-09 03:15,2253.1476,1509.8422,2.8566052
2015-04-09 03:30,2253.0642,1509.8423,2.8503213
2015-04-09 03:45,2252.9902,1509.8404,2.846821
2015-04-09 04:00,2252.9294,1509.8382,2.8464508
2015-04-09 04:15,2252.8883,1509.8391,2.8482024
2015-04-09 04:30,2252.8567,1509.8356,2.8479074
2015-04-09 04:45,2252.846,1509.8349,2.8465544
2015-04-09 05:00,2252.8511,1509.8335,2.8446308
2015-04-09 05:15,2252.8783,1509.8352,2.8437969
2015-04-09 05:30,2252.919,1509.8346,2.8423096
2015-04-09 05:45,2252.9801,1509.8368,2.8431939
2015-04-09 06:00,2253.0551,1509.8377,2.8518572
2015-04-09 06:15,2253.1423,1509.8373,2.8632338
2015-04-09 06:30,2253.245,1509.8383,2.8626159
2015-04-09 06:45,2253.3481,1509.8321,2.8494922
2015-04-09 07:00,2253.4684,1509.831,2.8425456
2015-04-09 07:15,2253.6009,1509.8331,2.8394617
2015-04-09 07:30,2253.7349,1509.8327,2.8358601
2015-04-09 07:45,2253.8742,1509.8337,2.8339196
2015-04-09 08:00,2254.0111,1509.8326,2.8313656
2015-04-09 08:15,2254.1464,1509.8315,2.8303375
2015-04-09 08:30,2254.2761,1509.8292,2.8289005
2015-04-09 08:45,2254.4109,1509.8344,2.82647
2015-04-09 09:00,2254.5319,1509.8357,2.8257171
2015-04-09 09:15,2254.6358,1509.8326,2.8279993
2015-04-09 09:30,2254.731,1509.8317,2.8310084
2015-04-09 09:45,2254.8104,1509.8294,2.8316624
2015-04-09 10:00,2254.8782,1509.8298,2.8322525
2015-04-09 10:15,2254.9287,1509.8298,2.8334051
2015-04-09 10:30,2254.962,1509.8302,2.8312463
2015-04-09 10:45,2254.9793,1509.8325,2.8276871
2015-04-09 11:00,2254.9739,1509.8325,2.8260578
2015-04-09 11:15,2254.9535,1509.8358,2.8236121
2015-04-09 11:30,2254.9075,1509.8351,2.8224091
2015-04-09 11:45,2254.8436,1509.8357,2.8219166
2015-04-09 12:00,2254.7595,1509.8355,2.8235132
2015-04-09 12:15,2254.6561,1509.8345,2.8246565
2015-04-09 12:30,2254.5362,1509.834,2.8253228
2015-04-09 12:45,2254.401,1509.8337,2.8269553
2015-04-09 13:00,2254.2488,1509.8314,2.8301594
2015-04-09 13:15,2254.0867,1509.8306,2.8331806
2015-04-09 13:30,2253.9157,1509.8304,2.8401536
2015-04-09 13:45,2253.7388,1509.8313,2.8478008
2015-04-09 14:00,2253.5581,1509.8331,2.8514302
2015-04-09 14:15,2253.3678,1509.8303,2.850608
2015-04-09 14:30,2253.1878,1509.8343,2.8504364
2015-04-09 14:45,2252.9988,1509.8306,2.8409491
2015-04-09 15:00,2252.8245,1509.8333,2.8348109
2015-04-09 15:15,2252.6555,1509.8345,2.8343065
2015-04-09 15:30,2252.4934,1509.8336,2.8374524
2015-04-09 15:45,2252.3418,1509.8316,2.8394712
2015-04-09 16:00,2252.2116,1509.8346,2.838329
2015-04-09 16:15,2252.0914,1509.8336,2.8387442
2015-04-09 16:30,2251.988,1509.8323,2.838619
2015-04-09 16:45,2251.9033,1509.831,2.8389642
2015-04-09 17:00,2251.8375,1509.8292,2.8423761
2015-04-09 17:15,2251.7971,1509.8308,2.8456146
2015-04-09 17:30,2251.774,1509.8303,2.8468634
2015-04-09 17:45,2251.7703,1509.8288,2.8485245
2015-04-09 18:00,2251.7859,1509.8267,2.84961
2015-04-09 18:15,2251.8239,1509.8261,2.8523717
2015-04-09 18:30,2251.881,1509.8258,2.8626991
2015-04-09 18:45,2251.9577,1509.8264,2.8686156
2015-04-09 19:00,2252.0469,1509.8245,2.8686546
2015-04-09 19:15,2252.1557,1509.8257,2.8725871
2015-04-09 19:30,2252.2809,1509.8292,2.8862771
2015-04-09 19:45,2252.4181,1509.8332,2.8949665
2015-04-09 20:00,2252.5425,1509.8227,2.8893708
2015-04-09 20:15,2252.7029,1509.8316,2.8804355
2015-04-09 20:30,2252.8545,1509.8316,2.8740626
2015-04-09 20:45,2253.0072,1509.8308,2.8723431
2015-04-09 21:00,2253.1612,1509.8308,2.8716232
2015-04-09 21:15,2253.3097,1509.8285,2.8708102
2015-04-09 21:30,2253.4555,1509.8272,2.8710136
2015-04-09 21:45,2253.5937,1509.8251,2.8712701
2015-04-09 22:00,2253.7256,1509.8242,2.8709687
2015-04-09 22:15,2253.8465,1509.8227,2.8708009
2015-04-09 22:30,2253.9584,1509.8229,2.8716245
2015-04-09 22:45,2254.0576,1509.8234,2.8762559
2015-04-09 23:00,2254.1406,1509.8226,2.8743353
2015-04-09 23:15,2254.2077,1509.8214,2.8713839
2015-04-09 23:30,2254.2619,1509.8222,2.86904
2015-04-09 23:45,2254.3028,1509.825,2.8683683
2015-04-10 00:00,2254.328,1509.8283,2.8685126
2015-04-10 00:15,2254.331,1509.8279,2.8687701
2015-04-10 00:30,2254.3228,1509.8306,2.8682265
2015-04-10 00:45,2254.2993,1509.8333,2.8682635
2015-04-10 01:00,2254.2636,1509.8374,2.8680368
2015-04-10 01:15,2254.2111,1509.8391,2.8685524
2015-04-10 01:30,2254.1493,1509.8422,2.8694048
2015-04-10 01:45,2254.0742,1509.8433,2.8715253
2015-04-10 02:00,2253.9887,1509.8428,2.8728844
2015-04-10 02:15,2253.9,1509.8445,2.875039
2015-04-10 02:30,2253.8054,1509.845,2.8790109
2015-04-10 02:45,2253.7091,1509.846,2.8800505
2015-04-10 03:00,2253.6099,1509.8451,2.8767066
2015-04-10 03:15,2253.5056,1509.8395,2.8720241
2015-04-10 03:30,2253.4159,1509.8413,2.8719075
2015-04-10 03:45,2253.3301,1509.8417,2.8728783
2015-04-10 04:00,2253.2437,1509.8368,2.8738393
2015-04-10 04:15,2253.1736,1509.8366,2.878214
2015-04-10 04:30,2253.1117,1509.8348,2.8917082
2015-04-10 04:45,2253.0619,1509.8333,2.8924643
2015-04-10 05:00,2253.0227,1509.8301,2.8895733
2015-04-10 05:15,2252.9973,1509.827,2.8800223
2015-04-10 05:30,2252.9856,1509.8233,2.8732132
2015-04-10 05:45,2253.001,1509.828,2.8707525
2015-04-10 06:00,2253.0285,1509.8309,2.8722784
2015-04-10 06:15,2253.0651,1509.83,2.8755817
2015-04-10 06:30,2253.1208,1509.8325,2.874731
2015-04-10 06:45,2253.1836,1509.8307,2.8719478
2015-04-10 07:00,2253.2588,1509.8289,2.8698677
2015-04-10 07:15,2253.349,1509.8295,2.8701934
2015-04-10 07:30,2253.4516,1509.832,2.870264
2015-04-10 07:45,2253.5524,1509.8277,2.8697452
2015-04-10 08:00,2253.6604,1509.824,2.8720714
2015-04-10 08:15,2253.7822,1509.8264,2.8765193
2015-04-10 08:30,2253.8977,1509.8228,2.880475
2015-04-10 08:45,2254.0175,1509.8218,2.8848433
2015-04-10 09:00,2254.1376,1509.8219,2.8915432
2015-04-10 09:15,2254.2517,1509.8204,2.903827
2015-04-10 09:30,2254.3586,1509.8176,2.9030171
2015-04-10 09:45,2254.4663,1509.8202,2.8952211
2015-04-10 10:00,2254.5581,1509.8184,2.8894587
2015-04-10 10:15,2254.6477,1509.8224,2.8837679
2015-04-10 10:30,2254.7214,1509.8238,2.8809014
2015-04-10 10:45,2254.7831,1509.8266,2.8831834
2015-04-10 11:00,2254.8277,1509.8278,2.8846819
2015-04-10 11:15,2254.8566,1509.8293,2.8821601
2015-04-10 11:30,2254.8753,1509.8351,2.8841212
2015-04-10 11:45,2254.8645,1509.8329,2.8896617
2015-04-10 12:00,2254.8433,1509.8356,2.8874007
2015-04-10 12:15,2254.7927,1509.8305,2.88297
2015-04-10 12:30,2254.7343,1509.832,2.8799854
2015-04-10 12:45,2254.6521,1509.829,2.8784014
2015-04-10 13:00,2254.5644,1509.8335,2.8810266
2015-04-10 13:15,2254.447,1509.8284,2.8803727
2015-04-10 13:30,2254.33,1509.8331,2.8813919
2015-04-10 13:45,2254.189,1509.8303,2.8864665
2015-04-10 14:00,2254.0421,1509.831,2.8885297
2015-04-10 14:15,2253.8745,1509.8239,2.8825164
2015-04-10 14:30,2253.7103,1509.8239,2.877358
2015-04-10 14:45,2253.539,1509.8224,2.8753456
2015-04-10 15:00,2253.3764,1509.8285,2.8764702
2015-04-10 15:15,2253.2021,1509.827,2.8775501
2015-04-10 15:30,2253.0389,1509.8316,2.8814558
2015-04-10 15:45,2252.8737,1509.832,2.8910531
2015-04-10 16:00,2252.7242,1509.8385,2.8936974
2015-04-10 16:15,2252.5719,1509.8375,2.8943154
2015-04-10 16:30,2252.4272,1509.8344,2.8855835
2015-04-10 16:45,2252.3048,1509.838,2.8802742
2015-04-10 17:00,2252.185,1509.8339,2.8791785
2015-04-10 17:15,2252.0858,1509.8335,2.8756278
2015-04-10 17:30,2251.9983,1509.8297,2.8727493
2015-04-10 17:45,2251.9317,1509.8282,2.8715932
2015-04-10 18:00,2251.8823,1509.8262,2.8706017
2015-04-10 18:15,2251.8527,1509.8249,2.8693096
2015-04-10 18:30,2251.8424,1509.8241,2.8700788
2015-04-10 18:45,2251.8506,1509.8233,2.8711633
2015-04-10 19:00,2251.875,1509.8211,2.873473
2015-04-10 19:15,2251.919,1509.8204,2.8753794
2015-04-10 19:30,2251.9822,1509.8215,2.8763495
2015-04-10 19:45,2252.0595,1509.8217,2.8786846
2015-04-10 20:00,2252.1499,1509.8211,2.8795674
2015-04-10 20:15,2252.2544,1509.8215,2.8797748
2015-04-10 20:30,2252.3677,1509.8206,2.8784299
2015-04-10 20:45,2252.4959,1509.8236,2.8789427
2015-04-10 21:00,2252.6267,1509.8234,2.8790972
2015-04-10 21:15,2252.7646,1509.8245,2.8794736
2015-04-10 21:30,2252.9005,1509.822,2.8792137
2015-04-10 21:45,2253.0392,1509.8205,2.8788015
2015-04-10 22:00,2253.1767,1509.8187,2.8772598
2015-04-10 22:15,2253.3127,1509.8177,2.8763827
2015-04-10 22:30,2253.4463,1509.8181,2.8749768
2015-04-10 22:45,2253.5725,1509.8178,2.8734369
2015-04-10 23:00,2253.687,1509.8149,2.872067
2015-04-10 23:15,2253.8048,1509.8205,2.8703227
2015-04-10 23:30,2253.8993,1509.8178,2.8674594
2015-04-10 23:45,2253.9861,1509.818,2.8628964
2015-04-11 00:00,2254.0623,1509.8197,2.8608435
2015-04-11 00:15,2254.1267,1509.8227,2.8607331
2015-04-11 00:30,2254.1794,1509.8273,2.8629883
2015-04-11 00:45,2254.2138,1509.8293,2.866608
2015-04-11 01:00,2254.2402,1509.8357,2.8732664
2015-04-11 01:15,2254.2401,1509.8339,2.8758906
2015-04-11 01:30,2254.2299,1509.8344,2.874863
2015-04-11 01:45,2254.2149,1509.8406,2.8726182
2015-04-11 02:00,2254.1756,1509.8385,2.8717225
2015-04-11 02:15,2254.1301,1509.8398,2.8697529
2015-04-11 02:30,2254.0768,1509.8423,2.8673981
2015-04-11 02:45,2254.0104,1509.8415,2.8663691
2015-04-11 03:00,2253.9345,1509.8389,2.8638564
2015-04-11 03:15,2253.8562,1509.8381,2.8623414
2015-04-11 03:30,2253.7765,1509.8384,2.8629845
2015-04-11 03:45,2253.6992,1509.8414,2.8659395
2015-04-11 04:00,2253.6129,1509.8384,2.8701464
2015-04-11 04:15,2253.5349,1509.8395,2.877167
2015-04-11 04:30,2253.4577,1509.8388,2.8802014
2015-04-11 04:45,2253.3853,1509.8377,2.8809424
2015-04-11 05:00,2253.32,1509.837,2.8788498
2015-04-11 05:15,2253.2616,1509.8355,2.8756849
2015-04-11 05:30,2253.2183,1509.8379,2.8740757
2015-04-11 05:45,2253.1811,1509.8375,2.8738147
2015-04-11 06:00,2253.1568,1509.8383,2.8738801
2015-04-11 06:15,2253.1413,1509.8369,2.8729263
2015-04-11 06:30,2253.1361,1509.8343,2.8702778
2015-04-11 06:45,2253.1435,1509.8316,2.8697354
2015-04-11 07:00,2253.1673,1509.8315,2.8709912
2015-04-11 07:15,2253.1964,1509.8267,2.8736203
2015-04-11 07:30,2253.2303,1509.817,2.8741897
2015-04-11 07:45,2253.2918,1509.8183,2.873704
