time,CE01 Salinity,CE01 Temperature,CE01 Pressure,CE01 Density,GI Salinity,GI Temperature,GI Pressure,GI Density,GP Salinity,GP Temperature,GP Pressure,GP Density,CP04 Salinity,CP04 Temperature,CP04 Pressure,CP04 Density,CE01 DenCS,CE01 DenCT,GI DenCS,GI DenCT,GP DenCS,GP DenCT,CP04 DenCS,CP04 DenCT,CE01 MeanS,CE01 MeanT,GI MeanS,GI MeanT,GP MeanS,GP MeanT,CP04 MeanS,CP04 MeanT
2018-07-14 02:00:00,33.863,8.074,7.472,1026.408,34.847,6.635,36.738,1027.520,32.499,8.181,39.138,1025.467,34.915,23.174,7.336,1023.855,1025.648,1025.976,1027.503,1027.606,1025.302,1025.030,1023.116,1025.291,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-14 03:00:00,33.859,8.088,7.537,1026.403,34.843,6.683,37.514,1027.514,32.422,8.293,39.091,1025.389,34.863,23.036,7.315,1023.855,1025.646,1025.973,1027.501,1027.606,1025.285,1024.970,1023.156,1025.251,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-14 04:00:00,33.861,8.188,7.261,1026.388,34.846,6.698,37.288,1027.513,32.400,8.500,39.004,1025.341,34.881,23.046,7.301,1023.866,1025.630,1025.973,1027.497,1027.608,1025.254,1024.952,1023.153,1025.264,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-14 05:00:00,33.860,8.253,7.365,1026.378,34.851,6.706,36.718,1027.513,32.361,9.368,39.448,1025.178,34.916,23.123,7.310,1023.870,1025.621,1025.973,1027.494,1027.608,1025.121,1024.924,1023.131,1025.291,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-14 06:00:00,33.858,8.331,7.577,1026.365,34.854,6.610,36.312,1027.526,32.396,9.344,39.737,1025.211,34.903,23.093,7.286,1023.869,1025.611,1025.972,1027.505,1027.609,1025.126,1024.953,1023.139,1025.281,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-14 07:00:00,33.862,8.513,7.475,1026.340,34.845,6.667,36.210,1027.511,32.391,9.732,40.344,1025.147,34.868,23.001,7.314,1023.869,1025.583,1025.975,1027.497,1027.602,1025.066,1024.952,1023.166,1025.254,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-14 08:00:00,33.861,8.516,7.473,1026.339,34.837,6.364,36.378,1027.546,32.420,9.654,40.665,1025.184,34.847,22.940,7.313,1023.871,1025.582,1025.974,1027.538,1027.596,1025.081,1024.976,1023.183,1025.238,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-14 09:00:00,33.861,8.550,7.454,1026.334,34.835,6.718,36.209,1027.496,32.388,9.716,40.904,1025.150,34.835,22.893,7.323,1023.875,1025.577,1025.974,1027.490,1027.594,1025.072,1024.952,1023.197,1025.229,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-14 10:00:00,33.860,8.553,7.442,1026.333,34.839,6.724,36.222,1027.499,32.117,9.690,40.995,1024.943,34.824,22.861,7.304,1023.875,1025.577,1025.973,1027.489,1027.597,1025.076,1024.741,1023.206,1025.220,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-14 11:00:00,33.856,8.585,7.579,1026.326,34.834,6.706,35.744,1027.495,31.777,9.537,40.649,1024.701,34.832,22.853,7.307,1023.884,1025.572,1025.971,1027.489,1027.591,1025.100,1024.476,1023.208,1025.226,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-14 12:00:00,33.857,8.510,7.325,1026.336,34.847,6.707,35.819,1027.505,32.052,8.623,39.900,1025.054,34.841,22.871,7.292,1023.886,1025.583,1025.970,1027.489,1027.601,1025.239,1024.686,1023.203,1025.233,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-14 13:00:00,33.858,8.390,7.463,1026.356,34.848,6.677,35.801,1027.510,32.025,8.431,39.231,1025.059,34.860,22.934,7.308,1023.882,1025.601,1025.972,1027.494,1027.602,1025.265,1024.662,1023.185,1025.248,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-14 14:00:00,33.860,8.392,7.354,1026.357,34.830,6.410,36.679,1027.536,32.005,8.916,38.420,1024.966,34.868,22.962,7.310,1023.880,1025.600,1025.973,1027.533,1027.592,1025.188,1024.642,1023.177,1025.254,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-14 15:00:00,33.864,8.288,7.444,1026.376,34.876,6.435,37.185,1027.571,32.001,8.725,37.978,1024.991,34.868,22.976,7.304,1023.876,1025.616,1025.976,1027.532,1027.630,1025.215,1024.638,1023.173,1025.254,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-14 16:00:00,33.853,8.353,7.401,1026.358,34.853,6.702,36.921,1027.516,31.960,8.894,37.714,1024.931,34.865,22.999,7.294,1023.867,1025.606,1025.968,1027.495,1027.611,1025.188,1024.604,1023.167,1025.252,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-14 17:00:00,33.851,8.417,7.468,1026.346,34.841,6.748,36.224,1027.497,31.986,9.399,37.753,1024.873,34.846,22.956,7.321,1023.865,1025.597,1025.966,1027.486,1027.599,1025.108,1024.625,1023.179,1025.237,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-14 18:00:00,33.848,8.486,7.515,1026.334,34.841,6.682,35.980,1027.505,31.895,9.565,38.294,1024.778,34.833,22.927,7.291,1023.863,1025.587,1025.964,1027.494,1027.598,1025.084,1024.557,1023.187,1025.227,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-14 19:00:00,33.843,8.424,7.423,1026.339,34.846,6.558,36.080,1027.526,31.892,9.359,39.046,1024.812,34.823,22.915,7.286,1023.859,1025.596,1025.960,1027.511,1027.602,1025.121,1024.557,1023.190,1025.219,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-14 20:00:00,33.841,8.418,7.374,1026.338,34.850,6.542,36.413,1027.533,32.010,9.398,39.878,1024.902,34.811,22.874,7.266,1023.862,1025.597,1025.958,1027.515,1027.606,1025.118,1024.653,1023.202,1025.210,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-14 21:00:00,33.843,8.470,7.379,1026.331,34.837,6.557,36.480,1027.521,32.004,9.445,39.989,1024.890,34.814,22.901,7.276,1023.856,1025.589,1025.959,1027.513,1027.597,1025.111,1024.649,1023.194,1025.213,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-14 22:00:00,33.843,8.637,7.409,1026.306,34.822,6.683,36.123,1027.491,32.013,9.458,40.243,1024.896,34.821,22.928,7.286,1023.854,1025.564,1025.959,1027.494,1027.583,1025.110,1024.657,1023.187,1025.218,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-14 23:00:00,33.844,8.726,7.501,1026.294,34.840,6.809,35.781,1027.486,32.035,9.584,40.380,1024.894,34.840,22.981,7.288,1023.853,1025.551,1025.961,1027.475,1027.596,1025.091,1024.675,1023.172,1025.233,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-15 00:00:00,33.847,8.707,7.390,1026.299,34.849,6.733,35.389,1027.501,31.994,9.241,40.200,1024.915,34.863,23.035,7.269,1023.855,1025.553,1025.963,1027.484,1027.601,1025.145,1024.642,1023.156,1025.250,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-15 01:00:00,33.849,8.709,7.435,1026.300,34.843,6.652,35.132,1027.507,32.032,8.627,39.963,1025.039,34.876,23.044,7.297,1023.863,1025.553,1025.965,1027.494,1027.595,1025.239,1024.671,1023.154,1025.261,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-15 02:00:00,33.850,8.564,7.529,1026.323,34.842,6.668,35.558,1027.506,31.910,8.805,39.585,1024.914,34.874,23.025,7.293,1023.867,1025.575,1025.965,1027.493,1027.596,1025.210,1024.574,1023.159,1025.259,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-15 03:00:00,33.851,8.548,7.300,1026.326,34.846,6.691,36.269,1027.509,31.944,9.254,39.087,1024.869,34.874,22.995,7.292,1023.875,1025.577,1025.965,1027.494,1027.603,1025.138,1024.598,1023.168,1025.259,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-15 04:00:00,33.850,8.640,7.334,1026.311,34.841,6.635,36.220,1027.512,32.001,8.859,38.876,1024.974,34.872,22.955,7.286,1023.885,1025.563,1025.965,1027.501,1027.599,1025.198,1024.642,1023.179,1025.257,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-15 05:00:00,33.849,8.731,7.418,1026.297,34.837,6.801,35.544,1027.484,31.932,8.880,38.998,1024.917,34.878,22.995,7.270,1023.878,1025.549,1025.965,1027.475,1027.593,1025.196,1024.588,1023.168,1025.262,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-15 06:00:00,33.836,8.761,7.451,1026.282,34.834,6.755,35.215,1027.486,31.938,8.724,39.224,1024.947,34.882,23.104,7.309,1023.850,1025.545,1025.955,1027.480,1027.589,1025.221,1024.594,1023.136,1025.265,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-15 07:00:00,33.820,8.695,7.542,1026.280,34.834,6.714,35.583,1027.494,31.947,9.024,39.792,1024.910,34.891,23.260,7.273,1023.811,1025.555,1025.942,1027.487,1027.590,1025.177,1024.604,1023.091,1025.272,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-15 08:00:00,33.825,8.603,7.517,1026.298,34.839,6.701,35.787,1027.500,32.077,8.417,40.260,1025.106,34.892,23.182,7.252,1023.834,1025.569,1025.946,1027.490,1027.595,1025.272,1024.707,1023.114,1025.272,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-15 09:00:00,33.836,8.704,7.434,1026.291,34.842,6.672,35.837,1027.506,31.968,8.618,40.662,1024.993,34.893,23.173,7.236,1023.838,1025.554,1025.955,1027.494,1027.597,1025.243,1024.624,1023.116,1025.273,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-15 10:00:00,33.819,8.582,7.409,1026.296,34.838,6.729,35.466,1027.494,32.001,9.569,40.908,1024.872,34.889,23.237,7.235,1023.816,1025.572,1025.941,1027.485,1027.593,1025.096,1024.651,1023.098,1025.270,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-15 11:00:00,33.827,8.457,7.494,1026.322,34.835,6.743,35.418,1027.489,31.851,9.868,40.878,1024.707,34.892,23.157,7.242,1023.842,1025.591,1025.947,1027.483,1027.590,1025.047,1024.534,1023.121,1025.272,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-15 12:00:00,33.831,8.364,7.453,1026.339,34.838,6.726,35.225,1027.493,31.925,9.760,40.407,1024.780,34.883,23.054,7.209,1023.864,1025.605,1025.951,1027.484,1027.591,1025.062,1024.589,1023.150,1025.265,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-15 13:00:00,33.832,8.306,7.481,1026.349,34.835,6.750,34.774,1027.486,31.881,9.070,39.656,1024.850,34.881,23.167,7.209,1023.831,1025.614,1025.952,1027.479,1027.587,1025.169,1024.551,1023.118,1025.264,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-15 14:00:00,33.844,8.726,7.291,1026.293,34.843,6.733,34.922,1027.494,31.953,8.937,39.074,1024.925,34.861,23.151,7.251,1023.820,1025.550,1025.960,1027.482,1027.594,1025.187,1024.605,1023.123,1025.249,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-15 15:00:00,33.852,8.571,7.481,1026.324,34.842,6.713,35.118,1027.498,31.853,9.182,38.579,1024.807,34.831,23.018,7.204,1023.835,1025.574,1025.967,1027.485,1027.594,1025.147,1024.525,1023.161,1025.225,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-15 16:00:00,33.853,8.560,7.367,1026.325,34.833,6.711,35.396,1027.492,32.129,8.702,38.003,1025.094,34.836,23.047,7.253,1023.831,1025.575,1025.967,1027.487,1027.589,1025.219,1024.737,1023.153,1025.230,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-15 17:00:00,33.862,8.534,7.400,1026.337,34.829,6.743,35.538,1027.485,31.792,8.471,37.792,1024.863,34.872,23.286,7.267,1023.789,1025.579,1025.975,1027.483,1027.586,1025.252,1024.474,1023.084,1025.257,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-15 18:00:00,33.857,8.552,7.365,1026.330,34.826,6.721,35.407,1027.485,31.901,8.640,37.839,1024.924,34.873,23.382,7.222,1023.762,1025.576,1025.970,1027.486,1027.583,1025.227,1024.559,1023.056,1025.258,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-15 19:00:00,33.844,8.578,7.463,1026.316,34.825,6.756,35.763,1027.481,32.037,8.996,38.387,1024.979,34.848,23.388,7.250,1023.741,1025.573,1025.961,1027.482,1027.583,1025.175,1024.667,1023.054,1025.238,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-15 20:00:00,33.794,8.873,7.446,1026.232,34.829,6.734,36.108,1027.489,32.146,9.479,38.785,1024.990,34.836,23.325,7.242,1023.751,1025.528,1025.922,1027.487,1027.588,1025.100,1024.754,1023.072,1025.229,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-15 21:00:00,33.843,8.538,7.469,1026.321,34.824,6.765,36.395,1027.482,31.878,9.200,39.660,1024.828,34.843,23.328,7.255,1023.755,1025.579,1025.960,1027.484,1027.586,1025.149,1024.549,1023.071,1025.235,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-15 22:00:00,33.864,8.240,7.492,1026.384,34.825,6.771,36.365,1027.482,32.157,9.670,40.062,1024.974,34.845,23.295,7.244,1023.766,1025.624,1025.977,1027.483,1027.586,1025.075,1024.768,1023.081,1025.236,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-15 23:00:00,33.865,8.257,7.490,1026.382,34.825,6.752,36.073,1027.484,31.918,9.801,40.342,1024.767,34.848,23.334,7.250,1023.757,1025.621,1025.977,1027.484,1027.586,1025.055,1024.583,1023.070,1025.239,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-16 00:00:00,33.864,8.266,7.385,1026.379,34.819,6.731,35.374,1027.478,32.060,9.712,40.339,1024.893,34.830,23.244,7.245,1023.769,1025.619,1025.976,1027.484,1027.577,1025.070,1024.694,1023.096,1025.225,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-16 01:00:00,33.861,8.279,7.337,1026.374,34.825,6.769,35.071,1027.477,32.015,9.393,40.086,1024.907,34.820,23.234,7.217,1023.764,1025.617,1025.973,1027.477,1027.581,1025.120,1024.658,1023.099,1025.217,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-16 02:00:00,33.855,8.309,7.398,1026.366,34.825,6.732,34.815,1027.480,32.126,8.833,39.808,1025.080,34.806,23.163,7.250,1023.775,1025.613,1025.969,1027.481,1027.580,1025.207,1024.743,1023.119,1025.207,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-16 03:00:00,33.853,8.364,7.298,1026.355,34.830,6.772,34.775,1027.478,32.014,8.265,39.320,1025.074,34.801,23.136,7.217,1023.779,1025.604,1025.967,1027.476,1027.583,1025.290,1024.653,1023.127,1025.202,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-16 04:00:00,33.857,8.399,7.460,1026.354,34.837,6.821,35.157,1027.479,31.865,8.482,39.023,1024.925,34.821,23.135,7.260,1023.794,1025.600,1025.971,1027.471,1027.590,1025.256,1024.537,1023.127,1025.218,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-16 05:00:00,33.852,8.568,7.321,1026.323,34.856,6.752,35.261,1027.504,32.006,9.079,38.851,1024.943,34.822,23.238,7.249,1023.765,1025.574,1025.966,1027.481,1027.606,1025.164,1024.645,1023.098,1025.218,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-16 06:00:00,33.840,8.595,7.317,1026.310,34.837,6.813,35.146,1027.480,32.000,9.398,38.760,1024.889,34.787,23.263,7.253,1023.732,1025.570,1025.957,1027.472,1027.590,1025.113,1024.640,1023.090,1025.192,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-16 07:00:00,33.840,8.896,7.394,1026.263,34.837,6.866,35.359,1027.474,32.084,9.202,39.342,1024.988,34.741,23.214,7.259,1023.711,1025.524,1025.957,1027.466,1027.591,1025.147,1024.708,1023.104,1025.157,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-16 08:00:00,33.816,8.993,7.551,1026.231,34.835,6.902,35.550,1027.468,31.980,9.536,39.764,1024.855,34.646,23.167,7.240,1023.652,1025.509,1025.940,1027.461,1027.591,1025.096,1024.629,1023.118,1025.084,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-16 09:00:00,33.805,8.971,7.579,1026.225,34.842,6.971,35.722,1027.465,32.006,9.772,40.113,1024.839,34.609,23.117,7.235,1023.639,1025.513,1025.931,1027.453,1027.597,1025.059,1024.651,1023.132,1025.056,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-16 10:00:00,33.806,9.152,7.313,1026.196,34.842,6.986,35.783,1027.463,31.990,9.274,40.612,1024.908,34.556,23.048,7.222,1023.618,1025.483,1025.931,1027.451,1027.597,1025.141,1024.641,1023.152,1025.015,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-16 11:00:00,33.800,8.890,7.381,1026.233,34.836,6.966,35.649,1027.461,31.988,9.054,40.753,1024.943,34.532,23.025,7.253,1023.607,1025.525,1025.926,1027.453,1027.592,1025.177,1024.640,1023.159,1024.997,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-16 12:00:00,33.801,9.017,7.408,1026.214,34.837,6.947,35.368,1027.463,31.870,9.210,40.709,1024.826,34.636,23.094,7.243,1023.666,1025.505,1025.927,1027.454,1027.592,1025.152,1024.548,1023.139,1025.076,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-16 13:00:00,33.801,8.930,7.423,1026.228,34.836,6.849,34.718,1027.472,31.936,8.659,40.416,1024.960,34.645,23.089,7.209,1023.674,1025.519,1025.927,1027.465,1027.588,1025.236,1024.598,1023.140,1025.083,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-16 14:00:00,33.805,8.955,7.455,1026.227,34.841,6.919,34.369,1027.465,32.196,9.055,39.732,1025.100,34.662,23.087,7.241,1023.687,1025.515,1025.931,1027.454,1027.590,1025.172,1024.797,1023.141,1025.096,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-16 15:00:00,33.818,8.662,7.325,1026.283,34.830,6.934,34.386,1027.455,32.086,9.035,38.873,1025.013,34.661,23.092,7.254,1023.686,1025.559,1025.940,1027.452,1027.582,1025.171,1024.707,1023.140,1025.096,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-16 16:00:00,33.829,8.924,7.483,1026.251,34.842,6.794,34.091,1027.482,32.182,9.244,38.266,1025.053,34.707,23.141,7.267,1023.706,1025.520,1025.949,1027.470,1027.589,1025.135,1024.780,1023.126,1025.131,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-16 17:00:00,33.837,8.793,7.505,1026.278,34.838,6.928,34.439,1027.462,31.911,9.487,38.096,1024.802,34.741,23.166,7.274,1023.725,1025.540,1025.955,1027.453,1027.588,1025.096,1024.568,1023.118,1025.157,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-16 18:00:00,33.833,8.677,7.423,1026.293,34.835,6.930,34.971,1027.461,32.045,9.646,37.798,1024.879,34.773,23.200,7.254,1023.739,1025.558,1025.952,1027.455,1027.588,1025.069,1024.671,1023.108,1025.181,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-16 19:00:00,33.842,8.646,7.396,1026.304,34.833,6.897,35.064,1027.465,32.240,9.264,37.895,1025.093,34.777,23.231,7.258,1023.733,1025.562,1025.959,1027.460,1027.586,1025.131,1024.823,1023.100,1025.184,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-16 20:00:00,33.839,8.797,7.301,1026.278,34.826,6.904,35.619,1027.461,32.202,9.264,38.610,1025.067,34.790,23.237,7.247,1023.741,1025.539,1025.956,1027.461,1027.584,1025.134,1024.797,1023.098,1025.194,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-16 21:00:00,33.838,9.065,7.468,1026.236,34.832,6.973,35.912,1027.457,31.840,9.536,39.526,1024.744,34.796,23.220,7.236,1023.751,1025.498,1025.956,1027.453,1027.590,1025.095,1024.519,1023.103,1025.199,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-16 22:00:00,33.824,9.303,7.403,1026.187,34.828,6.947,36.413,1027.460,31.993,9.605,39.872,1024.855,34.781,23.140,7.284,1023.763,1025.460,1025.945,1027.459,1027.589,1025.085,1024.640,1023.126,1025.188,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-16 23:00:00,33.811,9.356,7.421,1026.168,34.831,6.922,36.273,1027.465,32.084,9.097,40.091,1025.007,34.775,23.127,7.250,1023.761,1025.451,1025.935,1027.462,1027.591,1025.167,1024.711,1023.130,1025.182,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-17 00:00:00,33.806,9.337,7.390,1026.167,34.829,6.807,35.804,1027.477,32.198,8.221,40.343,1025.230,34.654,23.617,7.264,1023.527,1025.454,1025.931,1027.476,1027.587,1025.301,1024.801,1022.987,1025.090,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-17 01:00:00,33.804,9.206,7.434,1026.186,34.835,6.827,35.154,1027.477,32.108,8.424,40.330,1025.129,34.679,23.444,7.287,1023.597,1025.475,1025.929,1027.470,1027.589,1025.271,1024.731,1023.038,1025.109,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-17 02:00:00,33.803,9.083,7.397,1026.205,34.848,6.778,34.825,1027.492,32.145,8.707,40.027,1025.115,34.756,23.160,7.283,1023.738,1025.494,1025.928,1027.475,1027.598,1025.227,1024.759,1023.120,1025.169,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-17 03:00:00,33.810,9.112,7.349,1026.205,34.831,6.879,34.165,1027.462,32.072,9.099,39.780,1024.996,34.766,23.109,7.234,1023.760,1025.490,1025.933,1027.458,1027.581,1025.165,1024.701,1023.135,1025.176,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-17 04:00:00,33.802,9.188,7.420,1026.187,34.838,6.704,34.220,1027.491,31.960,9.770,39.410,1024.801,34.745,23.223,7.227,1023.711,1025.478,1025.928,1027.483,1027.587,1025.056,1024.612,1023.102,1025.160,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-17 05:00:00,33.808,9.092,7.341,1026.207,34.830,6.870,34.250,1027.462,32.135,9.728,39.139,1024.943,34.599,23.339,7.208,1023.567,1025.493,1025.932,1027.460,1027.581,1025.062,1024.747,1023.068,1025.047,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-17 06:00:00,33.820,8.753,7.383,1026.270,34.828,6.840,34.408,1027.465,32.044,9.705,38.792,1024.874,34.555,23.358,7.205,1023.527,1025.546,1025.942,1027.465,1027.580,1025.064,1024.675,1023.063,1025.014,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-17 07:00:00,33.822,8.649,7.193,1026.287,34.829,6.908,34.813,1027.459,31.980,9.651,38.855,1024.833,34.646,23.254,7.212,1023.627,1025.561,1025.942,1027.457,1027.582,1025.073,1024.625,1023.093,1025.084,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-17 08:00:00,33.823,8.631,7.366,1026.292,34.833,6.907,35.130,1027.464,32.075,9.414,39.019,1024.945,34.582,23.253,7.208,1023.579,1025.564,1025.944,1027.459,1027.587,1025.112,1024.700,1023.093,1025.035,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-17 09:00:00,33.819,8.619,7.429,1026.290,34.834,6.965,35.507,1027.458,31.827,8.320,39.828,1024.923,34.432,23.275,7.185,1023.459,1025.567,1025.941,1027.452,1027.590,1025.284,1024.510,1023.087,1024.920,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-17 10:00:00,33.815,8.707,7.534,1026.274,34.850,6.778,35.733,1027.497,31.990,8.604,40.281,1025.010,34.445,23.300,7.181,1023.461,1025.554,1025.939,1027.479,1027.603,1025.244,1024.640,1023.079,1024.930,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-17 11:00:00,33.821,8.969,7.354,1026.236,34.823,6.662,35.771,1027.492,32.082,8.733,40.390,1025.064,34.499,23.322,7.228,1023.496,1025.512,1025.942,1027.495,1027.582,1025.225,1024.712,1023.073,1024.971,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-17 12:00:00,33.812,9.372,7.375,1026.165,34.833,6.865,35.616,1027.472,32.012,8.968,40.404,1024.972,34.534,23.325,7.174,1023.521,1025.449,1025.935,1027.467,1027.589,1025.188,1024.657,1023.072,1024.998,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
