time,GP Salinity,GP Temperature,GP Pressure,GP Density,CE06 Salinity,CE06 Temperature,CE06 Pressure,CE06 Density,CP04 Salinity,CP04 Temperature,CP04 Pressure,CP04 Density,GI Salinity,GI Temperature,GI Pressure,GI Density,GP DenCS,GP DenCT,GP DenCTS,CE06 DenCS,CE06 DenCT,CE06 DenCTS,CP04 DenCS,CP04 DenCT,CP04 DenCTS,GI DenCS,GI DenCT,GI DenCTS,GP MeanS,GP MeanT,CE06 MeanS,CE06 MeanT,CP04 MeanS,CP04 MeanT,GI MeanS,GI MeanT
2018-07-11 00:00,32.46,8.25,39.13,1025.429,28.62,16.72,1.11,1020.698,34.53,22.08,7.23,1023.875,34.8,6.19,40.31,1027.556,1025.319,1025.152,1025.045,1022.054,1021.566,1022.943,1023.353,1025.078,1024.555,1027.564,1027.643,1027.654,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-07-11 03:00,32.4,9.5,39.97,1025.188,28.74,16.42,1.11,1020.863,34.38,21.99,7.21,1023.788,34.79,6.17,36.75,1027.538,1025.129,1025.104,1025.049,1022.123,1021.663,1022.943,1023.377,1024.964,1024.555,1027.551,1027.622,1027.637,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-07-11 06:00,32.42,9.39,40.61,1025.224,29.17,15.73,1.12,1021.34,34.36,21.95,7.21,1023.781,34.8,6.31,35.76,1027.525,1025.149,1025.123,1025.052,1022.276,1021.993,1022.943,1023.388,1024.946,1024.555,1027.528,1027.627,1027.633,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-07-11 09:00,32.42,9.09,39.53,1025.271,29.69,15.28,1.1,1021.832,34.5,21.99,7.21,1023.874,34.82,6.4,36.75,1027.527,1025.193,1025.122,1025.047,1022.371,1022.393,1022.943,1023.375,1025.054,1024.555,1027.52,1027.642,1027.637,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-07-11 12:00,32.45,8.18,38.14,1025.421,30.1,15.12,1.09,1022.181,34.58,22.01,7.23,1023.931,34.82,6.43,38.52,1027.536,1025.323,1025.136,1025.041,1022.405,1022.71,1022.943,1023.372,1025.115,1024.555,1027.525,1027.654,1027.646,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-07-11 15:00,32.4,9.59,38.52,1025.163,30.44,15.3,1.07,1022.41,34.35,21.98,7.23,1023.763,34.84,6.46,36.18,1027.531,1025.108,1025.095,1025.043,1022.369,1022.977,1022.942,1023.378,1024.938,1024.555,1027.509,1027.654,1027.635,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-07-11 18:00,32.41,9.69,39.7,1025.163,30.46,15.81,1.09,1022.31,34.29,21.88,7.2,1023.75,34.84,6.46,35.9,1027.533,1025.097,1025.109,1025.048,1022.258,1022.988,1022.943,1023.407,1024.897,1024.555,1027.509,1027.655,1027.633,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-07-11 21:00,32.43,9.03,39.93,1025.289,30.57,15.93,1.11,1022.371,34.29,21.9,7.19,1023.745,34.84,6.45,35.7,1027.533,1025.203,1025.13,1025.049,1022.232,1023.075,1022.943,1023.401,1024.897,1024.555,1027.509,1027.654,1027.633,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-07-12 00:00,32.44,8.74,39.22,1025.336,30.9,15.61,1.08,1022.696,34.34,21.8,7.19,1023.806,34.83,6.5,37.53,1027.529,1025.245,1025.133,1025.046,1022.3,1023.334,1022.943,1023.428,1024.932,1024.555,1027.51,1027.658,1027.641,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-07-12 03:00,32.42,8.98,39.72,1025.287,31.51,14.94,1.09,1023.308,34.33,22.01,7.25,1023.737,34.84,6.47,36.12,1027.531,1025.21,1025.122,1025.048,1022.443,1023.806,1022.943,1023.37,1024.921,1024.555,1027.507,1027.655,1027.634,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-07-12 06:00,32.4,9.61,40.82,1025.18,31.88,14.65,1.07,1023.651,34.45,22.03,7.25,1023.827,34.84,6.45,35.66,1027.532,1025.115,1025.113,1025.053,1022.505,1024.088,1022.942,1023.366,1025.016,1024.555,1027.509,1027.653,1027.632,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-07-12 09:00,32.44,8.72,40.1,1025.342,32.01,14.01,1.06,1023.889,34.57,22.02,7.25,1023.923,34.84,6.41,35.49,1027.541,1025.252,1025.138,1025.05,1022.635,1024.195,1022.942,1023.368,1025.111,1024.555,1027.513,1027.657,1027.632,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-07-12 12:00,32.43,8.54,38.22,1025.358,32.19,13.46,1.05,1024.14,34.67,22.25,7.27,1023.935,34.85,6.34,37.65,1027.563,1025.272,1025.124,1025.041,1022.746,1024.333,1022.942,1023.305,1025.187,1024.555,1027.533,1027.67,1027.642,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-07-12 15:00,32.43,9.05,38.14,1025.272,32.23,13.73,1.03,1024.115,34.56,22.2,7.3,1023.863,34.84,6.26,36.38,1027.565,1025.191,1025.12,1025.041,1022.693,1024.362,1022.942,1023.319,1025.1,1024.555,1027.537,1027.661,1027.636,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-07-12 18:00,32.41,9.67,39.58,1025.165,32.06,14.45,1.04,1023.834,34.52,22.26,7.31,1023.816,34.87,6.24,36.18,1027.588,1025.1,1025.109,1025.047,1022.547,1024.229,1022.942,1023.3,1025.071,1024.555,1027.538,1027.682,1027.635,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-07-12 21:00,32.43,9.03,40.05,1025.285,32.1,14.6,1.05,1023.834,34.53,22.31,7.32,1023.809,34.89,5.97,35.74,1027.638,1025.205,1025.126,1025.049,1022.514,1024.263,1022.942,1023.289,1025.076,1024.555,1027.572,1027.697,1027.633,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-07-13 00:00,32.42,8.47,39.31,1025.357,32.48,13.61,1.05,1024.335,34.65,22.43,7.34,1023.866,34.82,6.46,37.57,1027.523,1025.286,1025.118,1025.046,1022.717,1024.559,1022.942,1023.254,1025.169,1024.555,1027.516,1027.646,1027.641,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-07-13 03:00,32.39,8.63,39.36,1025.31,32.63,12.69,1.05,1024.632,34.73,22.55,7.31,1023.893,34.83,6.67,37.35,1027.504,1025.263,1025.094,1025.046,1022.895,1024.675,1022.942,1023.22,1025.232,1024.555,1027.486,1027.655,1027.64,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-07-13 06:00,32.4,9.56,40.61,1025.182,32.71,11.75,1.07,1024.869,34.7,22.52,7.32,1023.877,34.84,6.69,36.34,1027.508,1025.122,1025.107,1025.052,1023.066,1024.736,1022.942,1023.228,1025.207,1024.555,1027.479,1027.662,1027.635,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-07-13 09:00,32.42,9.36,40.46,1025.227,32.85,11.04,1.05,1025.108,34.8,22.88,7.34,1023.857,34.84,6.7,35.86,1027.497,1025.154,1025.121,1025.051,1023.192,1024.846,1022.942,1023.128,1025.289,1024.555,1027.476,1027.653,1027.633,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-07-13 12:00,32.44,8.24,38.68,1025.413,32.92,10.83,1.02,1025.2,34.83,22.92,7.35,1023.867,34.84,6.7,36.76,1027.504,1025.318,1025.134,1025.043,1023.228,1024.9,1022.942,1023.116,1025.311,1024.555,1027.48,1027.659,1027.637,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-07-13 15:00,32.4,9.11,37.94,1025.243,32.84,11.13,1.04,1025.085,34.82,22.87,7.33,1023.871,34.85,6.71,36.88,1027.51,1025.181,1025.098,1025.04,1023.177,1024.838,1022.942,1023.13,1025.299,1024.555,1027.48,1027.666,1027.638,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-07-13 18:00,32.39,10.01,39.18,1025.097,32.63,12.47,1.06,1024.673,34.82,22.92,7.31,1023.852,34.85,6.71,36.52,1027.509,1025.043,1025.095,1025.046,1022.936,1024.674,1022.942,1023.115,1025.297,1024.555,1027.478,1027.665,1027.636,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-07-13 21:00,32.42,9.6,40.25,1025.19,32.6,13.55,1.06,1024.434,34.87,23.23,7.34,1023.806,34.84,6.7,36.08,1027.504,1025.114,1025.121,1025.05,1022.728,1024.647,1022.942,1023.027,1025.339,1024.555,1027.477,1027.66,1027.634,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-07-14 00:00,32.47,8.49,39.53,1025.401,32.61,13.03,1.06,1024.55,34.92,23.22,7.34,1023.842,34.84,6.68,36.14,1027.507,1025.285,1025.159,1025.047,1022.829,1024.66,1022.942,1023.029,1025.374,1024.555,1027.48,1027.659,1027.635,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-07-14 03:00,32.39,8.72,39.18,1025.303,32.74,11.94,1.06,1024.854,34.89,23.07,7.31,1023.864,34.85,6.7,37.17,1027.513,1025.248,1025.098,1025.046,1023.033,1024.755,1022.942,1023.072,1025.352,1024.555,1027.482,1027.668,1027.639,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-07-14 06:00,32.4,9.58,40.25,1025.181,32.81,11.54,1.03,1024.988,34.87,23.01,7.3,1023.87,34.85,6.55,36.3,1027.528,1025.118,1025.109,1025.05,1023.105,1024.815,1022.942,1023.088,1025.341,1024.555,1027.498,1027.663,1027.635,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-07-14 09:00,32.17,9.65,40.85,1024.931,32.82,11.47,1.03,1025.008,34.83,22.87,7.31,1023.878,34.84,6.72,36.06,1027.497,1025.109,1024.933,1025.053,1023.117,1024.823,1022.942,1023.129,1025.308,1024.555,1027.474,1027.654,1027.634,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-07-14 12:00,32.03,8.66,39.18,1025.026,32.83,11.4,1.05,1025.025,34.86,22.92,7.3,1023.883,34.84,6.6,36.1,1027.517,1025.258,1024.811,1025.046,1023.129,1024.828,1022.942,1023.114,1025.328,1024.555,1027.491,1027.659,1027.634,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-07-14 15:00,31.98,9.01,37.81,1024.931,32.8,11.69,1.05,1024.948,34.86,22.98,7.31,1023.869,34.86,6.63,36.78,1027.528,1025.198,1024.77,1025.039,1023.077,1024.804,1022.942,1023.098,1025.331,1024.555,1027.49,1027.674,1027.637,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-07-14 18:00,31.95,9.44,39.07,1024.83,32.64,13.34,1.05,1024.508,34.82,22.91,7.28,1023.861,34.85,6.59,36.16,1027.521,1025.135,1024.751,1025.045,1022.769,1024.68,1022.942,1023.119,1025.302,1024.555,1027.491,1027.662,1027.635,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-07-14 21:00,32.04,9.5,40.2,1024.893,32.57,14.59,1.05,1024.194,34.82,22.94,7.28,1023.855,34.83,6.68,36.13,1027.499,1025.131,1024.823,1025.05,1022.516,1024.623,1022.942,1023.11,1025.304,1024.555,1027.479,1027.652,1027.634,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-07-15 00:00,32.02,8.89,39.92,1024.956,32.71,13.94,1.04,1024.438,34.87,23.03,7.29,1023.862,34.84,6.68,35.36,1027.505,1025.225,1024.808,1025.049,1022.649,1024.734,1022.942,1023.082,1025.339,1024.555,1027.476,1027.658,1027.631,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-07-15 03:00,31.99,9,38.99,1024.92,32.81,12.63,1,1024.78,34.87,22.98,7.28,1023.879,34.84,6.71,36.01,1027.502,1025.204,1024.785,1025.045,1022.905,1024.812,1022.942,1023.097,1025.342,1024.555,1027.475,1027.658,1027.634,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-07-15 06:00,32.08,8.72,39.76,1024.988,32.79,12.69,1.02,1024.756,34.89,23.18,7.28,1023.832,34.84,6.72,35.53,1027.493,1025.25,1024.852,1025.048,1022.894,1024.799,1022.942,1023.039,1025.353,1024.555,1027.471,1027.652,1027.632,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-07-15 09:00,32.03,9.35,40.82,1024.857,32.78,12.78,1,1024.729,34.89,23.19,7.24,1023.832,34.84,6.71,35.57,1027.496,1025.157,1024.821,1025.053,1022.877,1024.789,1022.942,1023.037,1025.355,1024.555,1027.472,1027.653,1027.632,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-07-15 12:00,32.01,9.26,39.71,1024.852,32.82,12.56,0.99,1024.802,34.88,23.12,7.22,1023.838,34.84,6.74,34.97,1027.491,1025.167,1024.798,1025.048,1022.917,1024.821,1022.942,1023.056,1025.342,1024.555,1027.467,1027.651,1027.629,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-07-15 15:00,32.03,8.78,38.12,1024.922,32.88,12.33,1,1024.893,34.85,23.12,7.24,1023.819,34.83,6.72,35.35,1027.492,1025.233,1024.812,1025.041,1022.961,1024.868,1022.942,1023.058,1025.32,1024.555,1027.47,1027.65,1027.631,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-07-15 18:00,32.12,9.04,38.34,1024.964,32.74,13.68,1.02,1024.514,34.85,23.36,7.24,1023.751,34.83,6.74,35.76,1027.485,1025.195,1024.882,1025.042,1022.702,1024.755,1022.942,1022.986,1025.325,1024.555,1027.47,1027.645,1027.633,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-07-15 21:00,32.03,9.56,40.02,1024.856,32.6,14.23,1.02,1024.297,34.85,23.32,7.25,1023.759,34.82,6.76,36.28,1027.483,1025.12,1024.819,1025.049,1022.592,1024.649,1022.942,1023,1025.32,1024.555,1027.469,1027.646,1027.635,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-07-16 00:00,32.09,9.31,40.08,1024.96,32.75,13.58,0.98,1024.545,34.82,23.21,7.24,1023.77,34.82,6.74,35.09,1027.478,1025.16,1024.868,1025.05,1022.722,1024.764,1022.942,1023.03,1025.299,1024.555,1027.466,1027.639,1027.63,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-07-16 03:00,32.03,8.61,39.06,1024.981,32.9,12.96,1,1024.786,34.81,23.17,7.24,1023.779,34.84,6.78,35.06,1027.487,1025.264,1024.813,1025.045,1022.843,1024.882,1022.942,1023.043,1025.296,1024.555,1027.461,1027.653,1027.63,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-07-16 06:00,32.09,9.38,39.29,1024.911,32.81,12.9,1.02,1024.724,34.72,23.21,7.25,1023.698,34.84,6.86,35.35,1027.474,1025.146,1024.861,1025.046,1022.853,1024.809,1022.942,1023.03,1025.227,1024.555,1027.451,1027.651,1027.631,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-07-16 09:00,32.01,9.37,40.49,1024.897,32.82,12.74,0.99,1024.765,34.57,23.06,7.24,1023.622,34.84,6.97,35.72,1027.463,1025.153,1024.807,1025.052,1022.884,1024.817,1022.942,1023.073,1025.105,1024.555,1027.437,1027.656,1027.633,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-07-16 12:00,32.09,8.97,40.29,1024.962,32.9,12.62,1.02,1024.854,34.65,23.09,7.23,1023.676,34.84,6.9,34.82,1027.467,1025.214,1024.863,1025.051,1022.907,1024.884,1022.942,1023.066,1025.168,1024.555,1027.443,1027.65,1027.628,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-07-16 15:00,32.06,9.26,38.41,1024.956,32.88,12.96,1.01,1024.768,34.7,23.13,7.27,1023.706,34.84,6.89,34.31,1027.466,1025.161,1024.833,1025.042,1022.843,1024.864,1022.942,1023.053,1025.211,1024.555,1027.443,1027.647,1027.626,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-07-16 18:00,32.16,9.39,38.1,1025.013,32.76,13.76,1.04,1024.513,34.78,23.22,7.25,1023.738,34.83,6.91,35.22,1027.462,1025.138,1024.912,1025.041,1022.686,1024.77,1022.942,1023.027,1025.269,1024.555,1027.444,1027.646,1027.63,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-07-16 21:00,31.99,9.41,39.83,1024.869,32.5,14.59,1.02,1024.146,34.78,23.16,7.26,1023.758,34.83,6.95,36.2,1027.461,1025.143,1024.787,1025.048,1022.517,1024.574,1022.942,1023.045,1025.272,1024.555,1027.443,1027.65,1027.635,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-07-17 00:00,32.18,8.45,40.23,1025.158,32.64,15.07,1.03,1024.151,34.7,23.41,7.28,1023.621,34.84,6.8,35.26,1027.482,1025.293,1024.937,1025.05,1022.417,1024.681,1022.942,1022.974,1025.205,1024.555,1027.459,1027.651,1027.63,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-07-17 03:00,32.06,9.53,39.44,1024.913,32.75,15.02,1,1024.241,34.7,23.22,7.22,1023.679,34.83,6.82,34.21,1027.472,1025.122,1024.835,1025.047,1022.427,1024.761,1022.942,1023.027,1025.21,1024.555,1027.452,1027.643,1027.626,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-07-17 06:00,32.03,9.59,38.89,1024.884,32.77,14.23,1.01,1024.428,34.59,23.29,7.21,1023.578,34.83,6.88,34.78,1027.463,1025.11,1024.815,1025.044,1022.592,1024.781,1022.942,1023.008,1025.127,1024.555,1027.445,1027.643,1027.628,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-07-17 09:00,32,8.55,40.17,1024.999,32.72,14.51,1,1024.332,34.46,23.3,7.2,1023.472,34.84,6.8,35.67,1027.482,1025.278,1024.798,1025.05,1022.535,1024.742,1022.942,1023.005,1025.023,1024.555,1027.461,1027.652,1027.632,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-07-17 12:00,32.07,9.38,40.21,1024.904,32.77,14.35,0.99,1024.401,34.54,23.29,7.21,1023.539,34.84,6.69,35.19,1027.497,1025.15,1024.846,1025.05,1022.566,1024.779,1022.942,1023.008,1025.088,1024.555,1027.473,1027.652,1027.63,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-07-17 15:00,32.11,9.48,39.01,1024.897,32.81,14.03,1.01,1024.499,34.6,23.29,7.2,1023.577,34.83,6.89,34.39,1027.457,1025.127,1024.877,1025.045,1022.631,1024.81,1022.942,1023.007,1025.128,1024.555,1027.443,1027.638,1027.626,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-07-17 18:00,31.97,9.49,38.38,1024.822,32.79,14.09,1.04,1024.473,34.56,23.32,7.16,1023.538,34.83,6.86,34.97,1027.468,1025.123,1024.761,1025.042,1022.619,1024.797,1022.942,1022.998,1025.098,1024.554,1027.45,1027.645,1027.629,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-07-17 21:00,32.01,8.77,39.45,1024.925,32.69,14.89,1.05,1024.228,34.48,23.38,7.17,1023.462,34.85,6.56,35.83,1027.523,1025.242,1024.802,1025.047,1022.455,1024.72,1022.942,1022.983,1025.035,1024.554,1027.494,1027.66,1027.633,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-07-18 00:00,32.08,9.31,40.35,1024.898,32.67,14.7,1.02,1024.249,34.21,23.53,7.16,1023.215,34.82,6.55,35.51,1027.507,1025.161,1024.857,1025.051,1022.495,1024.7,1022.942,1022.939,1024.83,1024.554,1027.495,1027.641,1027.632,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-07-18 03:00,32.06,9.65,39.78,1024.85,32.7,14.1,1.04,1024.402,33.88,23.08,7.17,1023.094,34.83,6.71,34.87,1027.485,1025.103,1024.84,1025.048,1022.617,1024.729,1022.942,1023.068,1024.576,1024.554,1027.47,1027.642,1027.629,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-07-18 06:00,31.97,8.91,38.95,1024.871,32.73,13.89,1.03,1024.471,34.27,23.25,7.18,1023.345,34.82,6.57,35.25,1027.5,1025.217,1024.767,1025.045,1022.661,1024.752,1022.942,1023.018,1024.881,1024.555,1027.49,1027.638,1027.63,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-07-18 09:00,32.02,8.55,39.66,1024.993,32.67,14.24,1.06,1024.346,34.16,23.15,7.18,1023.293,34.82,6.53,35.6,1027.504,1025.277,1024.804,1025.048,1022.589,1024.7,1022.942,1023.049,1024.797,1024.554,1027.498,1027.636,1027.632,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-07-18 12:00,32.07,8.83,40.2,1024.968,32.7,13.93,1.07,1024.439,34.03,23.12,7.17,1023.2,34.82,6.44,35.52,1027.518,1025.236,1024.846,1025.05,1022.653,1024.729,1022.942,1023.055,1024.697,1024.554,1027.51,1027.638,1027.632,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-07-18 15:00,31.99,9.9,39.43,1024.726,32.79,13.23,1.08,1024.647,34.2,23.29,7.17,1023.277,34.81,6.61,35.68,1027.492,1025.061,1024.786,1025.047,1022.79,1024.797,1022.942,1023.008,1024.822,1024.554,1027.487,1027.636,1027.632,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-07-18 18:00,32.11,9.09,38.46,1024.999,32.84,13.04,1.05,1024.725,34.2,23,7.13,1023.361,34.82,6.54,36.73,1027.508,1025.187,1024.876,1025.042,1022.827,1024.838,1022.942,1023.09,1024.824,1024.554,1027.501,1027.642,1027.637,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-07-18 21:00,32.08,8.66,39.19,1025.025,32.82,13.57,1.1,1024.605,34.01,22.94,7.16,1023.235,34.84,6.51,36.1,1027.529,1025.257,1024.849,1025.046,1022.725,1024.821,1022.943,1023.108,1024.678,1024.554,1027.503,1027.658,1027.634,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-07-19 00:00,32.06,8.33,40.29,1025.105,32.81,13.71,1.08,1024.567,34.02,23.38,7.18,1023.118,34.82,6.58,35.96,1027.502,1025.311,1024.841,1025.051,1022.696,1024.813,1022.943,1022.981,1024.689,1024.554,1027.493,1027.64,1027.634,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-07-19 03:00,32,9.41,40.03,1024.856,32.86,13.43,1.07,1024.66,34.24,23.27,7.23,1023.313,34.83,6.59,36.44,1027.507,1025.144,1024.791,1025.049,1022.752,1024.849,1022.942,1023.015,1024.852,1024.555,1027.493,1027.647,1027.636,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-07-19 06:00,32.08,9.64,39.06,1024.821,32.89,13.2,1.08,1024.73,34.07,23.27,7.23,1023.186,34.85,6.56,38.85,1027.539,1025.102,1024.851,1025.045,1022.797,1024.873,1022.943,1023.014,1024.725,1024.555,1027.508,1027.675,1027.647,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-07-19 09:00,32.06,8.72,39.2,1025.023,32.92,13.21,1.07,1024.754,34.02,23.21,7.26,1023.17,34.84,6.7,36.77,1027.507,1025.248,1024.836,1025.046,1022.795,1024.899,1022.942,1023.032,1024.691,1024.555,1027.48,1027.662,1027.637,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-07-19 12:00,32.04,8.85,39.82,1024.99,32.95,13.11,1.08,1024.794,33.93,23.11,7.28,1023.129,34.83,6.96,35.74,1027.457,1025.231,1024.821,1025.048,1022.814,1024.92,1022.943,1023.061,1024.62,1024.555,1027.439,1027.649,1027.633,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-07-19 15:00,32.08,8.81,39.66,1025.05,32.96,13.02,1.08,1024.819,33.93,22.93,7.28,1023.177,34.84,6.84,35.89,1027.482,1025.236,1024.858,1025.048,1022.832,1024.926,1022.942,1023.111,1024.618,1024.555,1027.457,1027.656,1027.633,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-07-19 18:00,32.04,9.83,38.81,1024.808,32.97,13.21,1.1,1024.79,33.98,22.9,7.29,1023.227,34.86,6.73,37.48,1027.521,1025.07,1024.82,1025.044,1022.794,1024.935,1022.943,1023.121,1024.658,1024.555,1027.478,1027.681,1027.641,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-07-19 21:00,31.95,9.24,39.02,1024.85,32.86,13.42,1.1,1024.668,34.06,22.78,7.29,1023.317,34.84,6.99,36.82,1027.464,1025.167,1024.753,1025.045,1022.754,1024.854,1022.943,1023.154,1024.716,1024.555,1027.44,1027.659,1027.638,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-07-20 00:00,31.99,8.67,40.11,1025.002,32.71,13.2,1.08,1024.591,34.11,22.72,7.29,1023.374,34.84,6.93,35.83,1027.473,1025.26,1024.79,1025.05,1022.797,1024.734,1022.943,1023.172,1024.755,1024.555,1027.444,1027.659,1027.633,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-07-20 03:00,32.02,8.77,40.17,1024.916,32.75,12.62,1.08,1024.733,34.13,22.23,7.29,1023.524,34.85,6.84,35.87,1027.487,1025.245,1024.812,1025.05,1022.907,1024.763,1022.943,1023.309,1024.768,1024.555,1027.456,1027.662,1027.633,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-07-20 06:00,32.06,9.15,39.2,1024.953,32.81,12.03,1.09,1024.897,33.69,22.12,7.3,1023.23,34.84,6.69,38.22,1027.516,1025.182,1024.833,1025.046,1023.017,1024.815,1022.943,1023.342,1024.438,1024.555,1027.488,1027.669,1027.644,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-07-20 09:00,32.04,9.29,38.94,1024.841,32.87,11.71,1.06,1024.997,33.51,22.55,7.31,1022.966,34.84,6.64,38.36,1027.521,1025.158,1024.818,1025.044,1023.074,1024.856,1022.942,1023.22,1024.293,1024.555,1027.495,1027.668,1027.645,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-07-20 12:00,32.06,8.97,39.48,1024.949,32.82,11.88,1.08,1024.93,33.65,22.22,7.31,1023.17,34.84,6.74,36.77,1027.5,1025.211,1024.838,1025.047,1023.044,1024.819,1022.942,1023.314,1024.405,1024.555,1027.474,1027.66,1027.637,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-07-20 15:00,31.97,9.54,39.76,1024.788,32.69,12.32,1.06,1024.748,33.63,21.87,7.31,1023.247,34.84,6.72,36.68,1027.502,1025.122,1024.77,1025.048,1022.963,1024.721,1022.942,1023.411,1024.385,1024.555,1027.477,1027.659,1027.637,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-07-20 18:00,32.05,9.29,39.12,1024.946,32.65,12.31,1.09,1024.714,33.75,21.76,7.31,1023.37,34.85,6.47,38.94,1027.557,1025.158,1024.83,1025.045,1022.964,1024.685,1022.943,1023.44,1024.48,1024.555,1027.52,1027.682,1027.647,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-07-20 21:00,32.06,8.26,39.04,1025.085,32.76,12.5,1.07,1024.766,33.93,22.82,7.31,1023.208,34.85,6.18,39.96,1027.6,1025.317,1024.835,1025.045,1022.929,1024.773,1022.942,1023.144,1024.617,1024.555,1027.565,1027.686,1027.652,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
