time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2015-04-24T11:11:15.100Z,46.2612,-129.5507,10,3.8,mb,,203,4.06,1.19,us,us200028w7,2015-07-03T00:23:38.040Z,Off the coast of Washington,earthquake,5.9,2,0.161,10,reviewed,us,us
2015-04-24T06:32:05.920Z,46.1391,-129.6165,10,3.7,mb,,179,4.143,1.1,us,us200028rt,2015-07-03T00:23:38.040Z,Off the coast of Oregon,earthquake,6.8,2,0.103,24,reviewed,us,us
2015-04-24T06:22:53.300Z,46.0946,-129.4417,10,3.4,ml,,221,4.045,0.76,us,us20002afd,2015-07-03T00:23:38.040Z,Off the coast of Oregon,earthquake,5.1,2,0.105,12,reviewed,us,us
2015-04-24T06:14:16.780Z,46.7381667,-126.9301667,6.638,2.59,md,8,340,2.213,1.91,uw,uw60991632,2016-07-22T19:48:53.310Z,off the coast of Washington,earthquake,44.65,31.61,0.031,3,reviewed,uw,uw
2015-04-24T06:13:43.610Z,45.9446,-129.9223,10,3.5,ml,,206,4.411,0.78,us,us20002afr,2015-07-03T00:23:38.040Z,Off the coast of Oregon,earthquake,7.5,1.9,0.128,8,reviewed,us,us
2015-04-24T02:14:14.450Z,40.3373,-127.178,18,3,ml,,325,2.212,0.89,us,us200028q7,2017-02-07T16:21:01.200Z,"248km W of Ferndale, California",earthquake,12,2,0.161,6,reviewed,nc,nc
2015-04-24T01:34:55.550Z,40.4556,-127.1509,10,5.4,mww,,50,2.29,1.26,us,us200028pe,2017-02-07T16:20:26.290Z,"245km W of Ferndale, California",earthquake,7,1.8,,,reviewed,us,us
2015-04-23T03:23:32.460Z,43.2297,-126.8732,10,3,ml,,266,1.895,0.81,us,us20002a5w,2015-07-03T00:23:36.040Z,"200km W of Bandon, Oregon",earthquake,3.5,2,0.074,24,reviewed,us,us
2015-04-20T04:40:06.160Z,40.305,-124.5601667,18.407,2.95,ml,26,265,0.2117,0.19,nc,nc72431345,2017-02-07T15:27:31.475Z,"39km SW of Ferndale, California",earthquake,1.46,0.42,0.274,22,reviewed,nc,nc
2015-04-18T13:50:09.210Z,42.566,-124.4806667,20.612,2.76,ml,5,228,0.3245,0.15,uw,uw60109408,2016-07-22T19:48:41.570Z,"18km NNW of Gold Beach, Oregon",earthquake,0.67,0.83,0.091,29,reviewed,uw,uw
2015-04-18T13:49:52.060Z,42.5725,-124.4371667,19.312,2.74,ml,14,217,0.309,0.36,uw,uw60988592,2016-07-22T19:48:41.300Z,"18km N of Gold Beach, Oregon",earthquake,0.98,1,0.107,20,reviewed,uw,uw
2015-04-15T07:43:15.120Z,40.2905,-124.4565,19.281,2.59,md,22,255,0.1351,0.12,nc,nc72428785,2017-02-07T14:44:26.367Z,"35km SSW of Ferndale, California",earthquake,0.68,0.31,0.122,40,reviewed,nc,nc
2015-04-12T22:45:04.330Z,43.3684,-126.4698,10,4,mb,,227,1.64,0.78,us,us20002601,2015-06-22T23:18:58.040Z,"169km W of Bandon, Oregon",earthquake,4.1,2,0.232,5,reviewed,us,us
2015-04-12T21:28:25.740Z,40.323,-124.6521667,12.13,2.59,md,38,240,0.2811,0.1,nc,nc72430666,2017-02-07T14:27:14.033Z,"43km SW of Ferndale, California",earthquake,0.68,0.38,0.178,30,reviewed,nc,nc
2015-04-12T10:43:53.790Z,40.4333333,-125.9201667,10.046,2.91,md,18,302,1.253,0.27,nc,nc72430431,2017-02-07T14:24:08.926Z,"141km W of Ferndale, California",earthquake,11.52,11.9,0.125,27,reviewed,nc,nc
2015-04-11T10:36:36.890Z,40.239,-123.6505,28.625,2.53,md,27,45,0.05766,0.1,nc,nc72429981,2017-02-07T14:17:11.010Z,"19km NE of Redway, California",earthquake,0.26,0.76,0.214,47,reviewed,nc,nc
2015-04-11T05:44:48.740Z,43.3904,-127.0443,10,4.2,mwr,,182,2.05,1.09,us,us200025te,2015-06-22T23:18:56.040Z,"216km W of Bandon, Oregon",earthquake,7.7,2,0.057,30,reviewed,us,us
2015-04-10T18:59:38.760Z,40.418,-126.1568,19.88,4.7,mwr,,199,1.532,0.86,us,us200025qi,2017-02-07T14:11:59.730Z,"161km W of Ferndale, California",earthquake,5.6,5.5,0.065,23,reviewed,us,us
2015-04-10T07:04:24.330Z,41.7687,-126.5961,10,2.5,ml,,240,1.821,0.87,us,us200025jr,2015-06-22T23:18:55.040Z,"193km WSW of Gold Beach, Oregon",earthquake,9.4,2,0.059,38,reviewed,us,us
2015-04-09T08:35:36.650Z,40.4111667,-124.6175,19.919,2.55,md,36,234,0.2694,0.13,nc,nc72428841,2017-02-07T13:58:51.450Z,"35km WSW of Ferndale, California",earthquake,0.85,0.46,0.263,36,reviewed,nc,nc
2015-04-08T08:25:20.130Z,40.4305,-125.161,23.245,3.06,ml,35,259,0.6252,0.28,nc,nc72428276,2017-02-07T13:50:20.284Z,"77km WSW of Ferndale, California",earthquake,2.39,15.41,0.132,16,reviewed,nc,nc
2015-04-07T14:54:43.870Z,43.166,-126.3541,10,4.5,mb,,161,2.558,0.93,us,us10001vcb,2016-07-22T19:48:14.150Z,"158km W of Bandon, Oregon",earthquake,5,2,0.091,39,reviewed,us,us
2015-04-05T10:13:41.100Z,45.872,-126.411,4.981,2.61,md,11,312,2.067,1.61,uw,uw60993656,2016-07-22T19:48:08.470Z,off the coast of Oregon,earthquake,92.27,31.61,0.012,3,reviewed,uw,uw
2015-04-04T03:26:08.260Z,44.6186,-129.4721,10,3.9,mb,,286,4.111,0.75,us,us10001tu9,2015-06-16T01:00:26.040Z,Off the coast of Oregon,earthquake,6.9,2,0.163,10,reviewed,us,us
2015-04-02T19:07:30.110Z,44.0919,-130.4487,10,3.6,ml,,293,4.613,0.89,us,us10001tb6,2015-06-16T01:00:24.040Z,Off the coast of Oregon,earthquake,14.4,2,0.181,4,reviewed,us,us
2015-04-02T17:53:25.820Z,44.117,-126.9476667,4.891,2.72,md,20,265,2.233,8.59,uw,uw60991891,2016-07-22T19:48:01.020Z,off the coast of Oregon,earthquake,70.05,31.61,0.085,4,reviewed,uw,uw
2015-04-02T17:53:01.300Z,44.0112,-129.3633,10,4,mb,,255,3.835,0.8,us,us200025mb,2015-06-16T01:00:23.040Z,Off the coast of Oregon,earthquake,12.1,2,0.366,2,reviewed,us,us
2015-03-25T14:53:04.190Z,40.506,-124.4035,22.881,2.69,md,22,226,0.05315,0.08,nc,nc72417155,2017-02-07T11:56:57.680Z,"14km WSW of Ferndale, California",earthquake,0.82,0.37,0.221,49,reviewed,nc,nc
2015-03-23T20:12:55.690Z,43.9106,-127.4355,10,3.2,ml,,262,2.487,0.77,us,us10001pzc,2015-06-09T21:30:03.040Z,"259km WNW of Barview, Oregon",earthquake,9.7,2,0.074,26,reviewed,us,us
2015-03-22T03:54:54.850Z,40.4403333,-127.137,4.176,3.31,md,9,342,2.18,0.14,nc,nc72415455,2017-02-07T11:28:23.469Z,"243km W of Ferndale, California",earthquake,11.04,8.42,0.218,24,reviewed,nc,nc
2015-03-21T15:35:20.430Z,40.3316667,-124.8046667,27.003,2.6,md,24,271,0.3847,0.14,nc,nc72415140,2017-02-07T11:23:17.282Z,"53km WSW of Ferndale, California",earthquake,0.9,3.49,0.204,24,reviewed,nc,nc
2015-03-19T02:10:59.680Z,40.4466667,-124.6541667,18.069,2.93,md,54,234,0.2432,0.13,nc,nc72413660,2017-02-07T11:02:42.960Z,"36km WSW of Ferndale, California",earthquake,0.6,0.38,0.152,63,reviewed,nc,nc
2015-03-17T14:00:35.570Z,41.8449,-126.1981,10.45,3.1,md,,283,1.514,0.43,us,us10001q2p,2017-02-07T10:49:57.626Z,"159km WSW of Gold Beach, Oregon",earthquake,7.4,10.6,0.089,12,reviewed,us,nc
2015-03-17T08:45:48.810Z,40.392,-125.2906667,7.621,2.74,md,17,302,0.7315,0.18,nc,nc72412660,2017-02-07T10:47:54.875Z,"89km WSW of Ferndale, California",earthquake,9.3,8.53,0.141,46,reviewed,nc,nc
2015-03-16T15:28:16.490Z,43.031,-126.6876667,4.181,2.54,md,16,323,2.247,0.76,uw,uw60985001,2016-07-22T19:47:29.430Z,off the coast of Oregon,earthquake,7.16,31.61,0.059,4,reviewed,uw,uw
2015-03-16T07:19:20.820Z,40.315,-124.5883333,19.959,2.52,md,31,240,0.2324,0.15,nc,nc72412135,2017-02-07T10:38:24.069Z,"39km SW of Ferndale, California",earthquake,0.86,0.35,0.158,30,reviewed,nc,nc
2015-03-15T20:45:06.220Z,44.8025,-126.6133333,4.852,2.59,md,6,263,2.12,1.79,uw,uw60984876,2016-07-22T19:47:28.400Z,off the coast of Oregon,earthquake,73.81,31.61,0.162,2,reviewed,uw,uw
2015-03-15T04:20:05.870Z,40.5776667,-124.8376667,10.109,2.75,md,64,250,0.4937,0.22,nc,nc72411520,2017-02-07T10:29:51.451Z,"48km W of Ferndale, California",earthquake,0.54,0.89,0.116,48,reviewed,nc,nc
2015-03-13T23:42:13.200Z,43.7637,-128.1371,10,4.1,mb,,196,2.914,0.94,us,us10001m9l,2015-06-04T00:46:19.040Z,Off the coast of Oregon,earthquake,10.3,2,0.213,6,reviewed,us,us
2015-03-11T16:32:46.220Z,40.4415,-125.3466667,22.891,2.92,ml,28,272,0.8198,0.26,nc,nc72409530,2017-02-07T10:00:46.164Z,"92km W of Ferndale, California",earthquake,4.94,16.6,0.247,14,reviewed,nc,nc
2015-03-10T07:06:34.830Z,40.3293333,-124.6571667,13.631,3.79,mw,53,233,0.2847,0.13,nc,nc72408590,2017-03-17T23:32:00.860Z,"43km SW of Ferndale, California",earthquake,0.39,0.34,,4,reviewed,nc,nc
2015-03-08T12:37:31.350Z,40.5181667,-125.0108333,0.821,2.67,md,43,289,0.5883,0.24,nc,nc72407440,2017-02-07T09:28:50.208Z,"63km W of Ferndale, California",earthquake,1.53,0.81,0.186,38,reviewed,nc,nc
2015-03-07T16:37:10.320Z,40.3828333,-125.2288333,9.523,2.59,md,25,309,0.7234,0.17,nc,nc72406990,2017-02-07T09:21:18.268Z,"84km WSW of Ferndale, California",earthquake,8.63,9.19,0.197,21,reviewed,nc,nc
2015-03-05T16:56:10.260Z,40.4183333,-125.3066667,22.735,2.78,md,27,277,0.7414,0.26,nc,nc72405835,2017-02-07T09:01:48.620Z,"90km W of Ferndale, California",earthquake,4.88,16.45,0.24,35,reviewed,nc,nc
2015-03-04T13:51:38.380Z,40.6706,-127.0117,11.67,3,md,,260,2.27,0.84,us,usc000tuxi,2017-02-07T08:52:54.581Z,"232km W of Ferndale, California",earthquake,9.3,9.8,0.113,13,reviewed,us,nc
2015-03-03T00:25:22.680Z,40.3023333,-125.6095,4.406,2.63,md,15,332,1.013,0.19,nc,nc72404480,2017-02-07T08:40:13.415Z,"118km WSW of Ferndale, California",earthquake,10.95,9.11,0.215,20,reviewed,nc,nc
2015-03-02T03:16:26.220Z,43.3652,-126.6048,10,3,ml,,215,1.733,0.82,us,usc000tuaj,2015-05-19T00:29:32.040Z,"180km W of Bandon, Oregon",earthquake,8.1,2,0.065,33,reviewed,us,us
2015-02-26T17:45:28.810Z,41.6995,-126.8291,10.64,2.5,ml,,224,2.008,0.23,us,usc000tuls,2015-05-19T00:28:44.040Z,"214km W of Brookings, Oregon",earthquake,12.2,5.1,0.085,18,reviewed,us,us
2015-02-26T16:13:31.700Z,41.792,-126.7413,13.4,4,mb,,236,1.921,1.77,us,usc000ttcu,2015-05-19T00:28:44.040Z,"203km WSW of Gold Beach, Oregon",earthquake,10.2,8.8,0.196,8,reviewed,us,us
2015-02-26T00:23:38.620Z,40.5335,-125.6893333,9.752,3.02,ml,36,261,1.032,0.29,nc,nc72401740,2017-02-07T07:53:38.144Z,"120km W of Ferndale, California",earthquake,4.8,5.22,0.118,16,reviewed,nc,nc
2015-02-25T12:12:46.000Z,41.0376667,-125.1425,23.82,2.64,md,30,268,0.8532,0.11,nc,nc72401465,2017-02-07T07:49:05.131Z,"85km WNW of Bayview, California",earthquake,1.22,7.49,0.152,20,reviewed,nc,nc
2015-02-24T23:28:02.050Z,40.8431667,-124.83,21.27,3.04,ml,78,220,0.5252,0.12,nc,nc72401005,2017-02-07T07:41:50.460Z,"55km WNW of Humboldt Hill, California",earthquake,0.64,2.82,0.193,20,reviewed,nc,nc
2015-02-16T11:17:27.800Z,40.684,-124.6511667,11.064,2.59,md,67,244,0.3171,0.19,nc,nc72395330,2017-02-07T06:13:16.312Z,"34km WNW of Ferndale, California",earthquake,1.22,0.71,0.208,55,reviewed,nc,nc
2015-02-12T14:56:11.030Z,43.1518,-126.7732,10,3,ml,,248,1.81,0.9,us,usb000tnld,2015-05-11T23:20:09.040Z,"191km WNW of Port Orford, Oregon",earthquake,9.1,2,0.064,34,reviewed,us,us
2015-02-12T14:09:08.630Z,41.3941,-126.9719,11.04,2.8,ml,,263,2.501,1.46,us,usb000tqa7,2015-05-11T23:20:09.040Z,"234km W of Crescent City, California",earthquake,10,10.1,0.091,16,reviewed,us,us
2015-02-10T18:10:16.630Z,40.4568333,-124.7191667,13.459,2.57,md,54,243,0.3584,0.21,nc,nc72391590,2017-05-10T23:04:15.209Z,"40km WSW of Ferndale, California",earthquake,0.7,0.32,0.161,41,reviewed,nc,nc
2015-02-10T09:15:05.190Z,40.464,-124.739,14.139,2.55,md,54,240,0.3751,0.22,nc,nc72391395,2017-05-10T22:59:14.388Z,"42km WSW of Ferndale, California",earthquake,0.8,0.5,0.257,41,reviewed,nc,nc
2015-02-08T17:57:28.010Z,40.4995,-124.2665,25.199,2.5,md,16,189,0.1383,0.06,nc,nc72393471,2017-05-10T22:56:10.990Z,"8km S of Ferndale, California",earthquake,0.55,0.86,0.193,16,reviewed,nc,nc
2015-02-02T03:01:13.140Z,40.309,-124.5693333,18.123,2.98,md,43,231,0.218,0.14,nc,nc72390306,2017-02-07T03:56:28.140Z,"39km SW of Ferndale, California",earthquake,0.61,0.28,0.156,78,reviewed,nc,nc
2015-02-01T13:04:51.430Z,40.2756667,-124.3831667,21.203,2.89,md,19,236,0.08829,0.08,nc,nc72390016,2017-02-07T03:52:09.367Z,"34km SW of Rio Dell, California",earthquake,0.69,0.2,0.173,82,reviewed,nc,nc
2015-02-01T11:58:06.370Z,40.2923333,-124.5478333,20.711,2.51,md,23,252,0.2036,0.17,nc,nc72389991,2017-02-07T03:51:46.078Z,"39km SW of Ferndale, California",earthquake,0.62,0.27,0.155,22,reviewed,nc,nc
2015-01-31T01:19:06.880Z,40.2901667,-124.4201667,20.131,2.94,md,21,246,0.109,0.1,nc,nc72389381,2017-02-07T03:42:01.108Z,"34km SSW of Ferndale, California",earthquake,0.52,0.23,0.164,69,reviewed,nc,nc
2015-01-30T16:55:10.750Z,40.3611667,-124.3098333,26.821,2.61,md,22,188,0.04414,0.09,nc,nc72389141,2017-02-07T03:38:11.280Z,"23km SW of Rio Dell, California",earthquake,0.5,0.55,0.175,52,reviewed,nc,nc
2015-01-29T19:47:43.800Z,40.3173333,-124.588,19.293,2.95,md,41,230,0.2486,0.12,nc,nc72388636,2017-02-07T03:31:59.680Z,"39km SW of Ferndale, California",earthquake,0.45,0.31,0.171,67,reviewed,nc,nc
2015-01-29T19:13:55.180Z,40.3113333,-124.5891667,17.699,4.25,mw,46,232,0.2306,0.16,nc,nc72388626,2017-03-17T23:31:38.459Z,"40km SW of Ferndale, California",earthquake,0.49,0.27,,11,reviewed,nc,nc
2015-01-29T08:06:53.670Z,40.2721667,-124.3608333,21.011,2.74,md,20,231,0.07387,0.07,nc,nc72388361,2017-02-07T03:27:52.830Z,"33km SW of Rio Dell, California",earthquake,0.62,0.24,0.164,61,reviewed,nc,nc
2015-01-29T01:53:57.930Z,40.2511667,-124.2301667,23.44,2.71,md,24,136,0.02523,0.12,nc,nc72388201,2017-02-07T03:25:17.750Z,"29km SSW of Rio Dell, California",earthquake,0.56,0.38,0.119,62,reviewed,nc,nc
2015-01-29T00:47:40.270Z,40.4695,-126.1756667,3.162,2.88,md,22,310,1.401,0.27,nc,nc72388171,2017-02-07T03:24:31.743Z,"162km W of Ferndale, California",earthquake,13.89,10.92,0.177,31,reviewed,nc,nc
2015-01-28T22:34:14.490Z,40.3231667,-124.2111667,31.079,2.85,md,24,106,0.04865,0.09,nc,nc72388061,2017-02-07T03:22:54.340Z,"21km SSW of Rio Dell, California",earthquake,0.66,0.83,0.16,53,reviewed,nc,nc
2015-01-28T22:08:29.020Z,40.3036667,-124.556,18.851,2.5,md,32,238,0.2081,0.15,nc,nc72388026,2017-02-07T03:22:21.225Z,"39km SW of Ferndale, California",earthquake,0.84,0.31,0.167,38,reviewed,nc,nc
2015-01-28T21:15:28.760Z,40.2863333,-124.431,20.721,2.97,md,21,248,0.118,0.11,nc,nc72387951,2017-02-07T03:20:30.793Z,"35km SSW of Ferndale, California",earthquake,1.11,0.25,0.164,60,reviewed,nc,nc
2015-01-28T21:12:09.370Z,40.2891667,-124.356,19.9,2.59,md,15,229,0.06396,0.11,nc,nc71089484,2017-02-07T03:20:24.986Z,"31km SW of Rio Dell, California",earthquake,0.58,0.4,0.391,15,reviewed,nc,nc
2015-01-28T21:11:14.220Z,40.2846667,-124.3736667,21.56,3.1,ml,19,234,0.07748,0.09,nc,nc71089479,2017-02-07T03:20:18.260Z,"32km SW of Rio Dell, California",earthquake,0.62,0.33,0.096,7,reviewed,nc,nc
2015-01-28T21:08:53.710Z,40.3178333,-124.6066667,16.881,5.72,mw,52,230,0.2459,0.13,nc,nc72387946,2017-03-17T23:30:23.342Z,"40km SW of Ferndale, California",earthquake,0.54,0.33,,13,reviewed,nc,nc
2015-01-28T19:55:20.650Z,41.8525,-125.4681667,22.98,2.86,md,9,277,0.9919,0.13,nc,nc72387926,2017-02-07T03:19:30.830Z,"100km WSW of Brookings, Oregon",earthquake,1.88,10.89,0.113,22,reviewed,nc,nc
2015-01-27T10:08:21.790Z,40.4922,-126.017,3.05,3,ml,,290,1.281,1.34,us,usb000tik3,2017-02-07T03:06:11.568Z,"148km W of Ferndale, California",earthquake,8.5,8.3,0.18,14,reviewed,nc,nc
2015-01-25T03:34:38.120Z,40.3286667,-124.6366667,17.721,3.16,ml,50,232,0.2694,0.2,nc,nc72385806,2017-02-07T02:46:27.390Z,"41km SW of Ferndale, California",earthquake,0.59,0.34,0.212,26,reviewed,nc,nc
2015-01-23T16:00:34.970Z,40.3396667,-124.3833333,16.129,2.59,md,15,242,0.07748,0.1,nc,nc72385286,2017-02-07T02:39:58.890Z,"28km SSW of Ferndale, California",earthquake,0.73,0.23,0.152,40,reviewed,nc,nc
2015-01-19T19:57:50.380Z,40.4325,-125.1065,1.401,2.76,md,27,272,0.5874,0.28,nc,nc72383231,2017-02-07T02:11:45.819Z,"73km WSW of Ferndale, California",earthquake,1.61,1.35,0.094,38,reviewed,nc,nc
2015-01-14T10:44:35.040Z,40.3195,-124.6121667,16.159,4.28,mw,47,233,0.2505,0.12,nc,nc72381011,2017-03-17T23:29:26.988Z,"41km SW of Ferndale, California",earthquake,0.56,0.42,,9,reviewed,nc,nc
2015-01-14T10:38:48.200Z,40.3251667,-124.6253333,15.909,2.98,md,47,234,0.2604,0.15,nc,nc72381006,2017-02-07T01:34:30.780Z,"41km SW of Ferndale, California",earthquake,0.59,0.49,0.121,92,reviewed,nc,nc
2015-01-13T11:12:09.880Z,40.3203333,-124.6796667,17.491,2.62,md,37,266,0.3018,0.18,nc,nc72380471,2017-02-07T01:23:43.982Z,"45km SW of Ferndale, California",earthquake,0.54,0.29,0.158,36,reviewed,nc,nc
2015-01-11T18:49:50.690Z,41.8069,-126.5622,10.64,2.5,ml,,258,1.787,1.06,us,usc000tibq,2015-04-10T18:56:36.040Z,"189km WSW of Gold Beach, Oregon",earthquake,9.6,10.3,0.071,26,reviewed,us,us
2015-01-10T19:17:26.090Z,41.8736667,-126.001,4.01,2.85,md,10,310,1.363,0.13,nc,nc72378871,2017-02-07T01:03:20.202Z,"143km W of Brookings, Oregon",earthquake,8.42,7.48,0.104,17,reviewed,nc,nc
2015-01-10T15:15:57.410Z,41.8287,-126.0035,10.37,3.1,ml,,236,1.378,0.71,us,usc000teh9,2017-02-07T01:02:37.369Z,"144km W of Brookings, Oregon",earthquake,7.6,8.2,0.308,15,reviewed,us,nc
2015-01-10T10:12:21.520Z,40.3911667,-124.265,10.829,2.86,md,23,134,0.07117,0.09,nc,nc72378641,2017-02-07T01:00:44.890Z,"18km SW of Rio Dell, California",earthquake,0.3,0.31,0.181,73,reviewed,nc,nc
2015-01-08T23:04:25.190Z,40.5525,-126.0398333,11.922,2.77,md,16,319,1.299,0.08,nc,nc72377816,2017-02-07T00:50:32.476Z,"150km W of Ferndale, California",earthquake,5.24,6.1,0.089,14,reviewed,nc,nc
2015-01-06T11:12:18.890Z,42.676,-126.7963333,4.685,2.69,md,9,324,2.527,2.26,uw,uw60945337,2016-07-22T19:43:17.260Z,off the coast of Oregon,earthquake,27,31.61,0.048,5,reviewed,uw,uw
2015-01-06T03:47:17.560Z,40.3168333,-125.2443333,0.341,2.59,md,36,306,0.7099,0.3,nc,nc72376086,2017-02-07T00:19:29.676Z,"88km WSW of Ferndale, California",earthquake,6.55,3.67,0.159,28,reviewed,nc,nc
2015-01-03T05:17:31.570Z,40.9635,-124.4561667,19.779,2.6,md,45,217,0.355,0.07,nc,nc72374321,2017-02-06T23:51:53.730Z,"29km W of McKinleyville, California",earthquake,0.29,0.35,0.182,43,reviewed,nc,nc
2015-01-03T00:19:16.150Z,40.719,-123.625,30.874,2.54,md,39,41,0.1757,0.08,nc,nc72374206,2017-02-06T23:50:21.500Z,"24km S of Willow Creek, California",earthquake,0.21,0.48,0.14,48,reviewed,nc,nc
2015-01-02T03:23:13.340Z,40.335,-126.3986667,19.622,2.91,md,20,325,1.578,0.24,nc,nc72373851,2017-02-06T23:43:51.827Z,"183km W of Ferndale, California",earthquake,4.35,31.61,0.088,15,reviewed,nc,nc
2015-01-01T12:16:14.570Z,40.442,-125.7746667,23.9,5.36,mw,38,271,1.086,0.19,nc,nc72373456,2017-03-17T23:29:02.082Z,"128km W of Ferndale, California",earthquake,1.48,11.77,,8,reviewed,nc,nc
2014-12-29T18:41:53.010Z,40.2933333,-124.4896667,20.441,2.79,md,26,242,0.1595,0.1,nc,nc72372331,2017-02-05T11:46:34.912Z,"36km SSW of Ferndale, California",earthquake,0.57,0.27,0.18,65,reviewed,nc,nc
2014-12-29T13:42:20.950Z,40.2961667,-124.517,18.931,3.63,mw,28,233,0.1793,0.1,nc,nc72372181,2017-03-17T23:28:46.256Z,"37km SW of Ferndale, California",earthquake,0.71,0.29,,2,reviewed,nc,nc
2014-12-25T18:09:56.440Z,40.2968333,-124.5146667,19.111,2.97,md,29,233,0.1775,0.12,nc,nc72369946,2017-02-05T11:08:33.020Z,"37km SW of Ferndale, California",earthquake,0.73,0.27,0.17,70,reviewed,nc,nc
2014-12-24T01:55:28.620Z,40.2818333,-124.509,19.971,2.5,md,28,235,0.1766,0.16,nc,nc72369331,2017-02-05T10:57:43.125Z,"38km SSW of Ferndale, California",earthquake,0.56,0.32,0.125,36,reviewed,nc,nc
2014-12-23T00:37:22.010Z,41.8479,-126.8775,10,3.1,ml,,253,2.008,1.02,us,usc000t9at,2017-02-05T10:49:57.822Z,"212km WSW of Gold Beach, Oregon",earthquake,8.1,2,0.059,38,reviewed,us,us
2014-12-22T06:17:17.640Z,44.6162,-125.4963,10,2.9,ml,,235,1.035,1.01,us,usc000t91j,2016-07-22T19:42:44.500Z,"114km W of Newport, Oregon",earthquake,2.8,2,0.07,29,reviewed,us,us
2014-12-20T23:10:18.880Z,44.096,-128.5294,10,4.2,mb,,211,3.78,0.84,us,usc000tcrm,2015-03-06T02:59:06.040Z,Off the coast of Oregon,earthquake,11.2,2,0.166,10,reviewed,us,us
2014-12-19T23:34:18.460Z,43.3274,-126.6379,10,4.2,mb,,172,1.747,1.41,us,usc000t8lj,2015-03-06T02:59:05.040Z,"182km W of Bandon, Oregon",earthquake,7.3,2,0.141,14,reviewed,us,us
2014-12-19T08:16:22.430Z,43.3895,-126.7741667,4.891,2.71,md,19,314,2.239,1.96,uw,uw60940737,2016-07-22T19:42:39.000Z,off the coast of Oregon,earthquake,10.91,31.61,0.168,5,reviewed,uw,uw
2014-12-19T02:40:02.490Z,41.1093,-126.819,12.64,4.4,mb,,205,2.132,0.96,us,usc000t84t,2017-02-05T10:15:03.333Z,"223km WNW of Ferndale, California",earthquake,10.5,7.1,0.107,32,reviewed,us,us
2014-12-19T02:35:02.270Z,40.8417,-126.5622,6.71,3.6,mb,,255,1.921,0.93,us,usc000t84j,2017-02-05T10:14:57.984Z,"196km W of Ferndale, California",earthquake,11.3,13.2,0.353,7,reviewed,us,us
2014-12-19T01:53:05.680Z,41.2438,-127.3495,7.79,3.8,mb,,195,2.53,1.35,us,usc000tcs7,2015-03-06T02:59:02.040Z,"268km W of Crescent City, California",earthquake,10.9,6.4,0.359,3,reviewed,us,us
2014-12-19T01:42:30.370Z,41.0051,-127.3106,10,4.6,mwr,,208,2.493,0.92,us,usc000t84b,2017-02-05T10:14:15.349Z,"261km WNW of Ferndale, California",earthquake,8.9,2,0.089,12,reviewed,us,us
2014-12-17T01:18:53.700Z,43.1153333,-124.8546667,30.782,2.96,ml,15,278,0.8654,0.41,uw,uw60938712,2016-07-22T19:42:34.880Z,"36km W of Bandon, Oregon",earthquake,1.67,2.42,0.132,21,reviewed,uw,uw
2014-12-16T02:13:35.220Z,43.9406,-128.9238,10,3.6,ml,,272,4.087,0.44,us,usc000tclh,2015-03-04T21:55:06.040Z,Off the coast of Oregon,earthquake,12.2,2,0.091,18,reviewed,us,us
2014-12-15T02:18:59.480Z,40.4621667,-125.5443333,12.652,2.59,md,17,308,0.9198,0.27,nc,nc72364891,2017-02-05T09:44:10.083Z,"109km W of Ferndale, California",earthquake,10.86,12.41,0.142,13,reviewed,nc,nc
2014-12-10T11:55:59.410Z,40.3535,-124.5651667,23.629,2.53,md,20,254,0.2126,0.12,nc,nc72363101,2017-02-05T09:13:18.763Z,"35km SW of Ferndale, California",earthquake,0.73,0.65,0.194,28,reviewed,nc,nc
2014-12-09T12:31:20.190Z,43.7575,-126.9181667,4.881,2.5,md,23,309,2.246,5.75,uw,uw60942981,2016-07-22T19:42:23.680Z,off the coast of Oregon,earthquake,47.13,31.61,0.14,3,reviewed,uw,uw
2014-12-08T10:00:26.000Z,42.9391667,-126.7821667,4.852,2.57,md,16,322,2.153,1.02,uw,uw60942606,2016-07-22T19:42:21.440Z,off the coast of Oregon,earthquake,6.83,31.61,0.075,4,reviewed,uw,uw
2014-12-05T13:12:00.610Z,40.3705,-125.616,4.492,2.82,md,15,335,0.9811,0.21,nc,nc72360511,2017-02-05T08:29:22.694Z,"116km W of Ferndale, California",earthquake,13.91,11.92,0.15,29,reviewed,nc,nc
2014-12-04T13:09:06.420Z,40.388,-125.3838333,24.038,4.29,mw,20,296,0.8027,0.28,nc,nc72359931,2017-03-17T23:27:46.996Z,"97km WSW of Ferndale, California",earthquake,2.84,31.61,,9,reviewed,nc,nc
2014-12-01T21:20:36.760Z,41.9226667,-125.9213333,23.92,3.21,ml,33,268,1.294,0.28,nc,nc72358826,2017-02-05T07:59:58.330Z,"135km WSW of Gold Beach, Oregon",earthquake,2.78,17.68,0.154,16,reviewed,nc,nc
2014-11-30T20:42:21.910Z,40.4771667,-124.1975,25.092,2.91,md,21,100,0.08378,0.08,nc,nc72358421,2017-02-05T07:52:05.730Z,"8km WSW of Rio Dell, California",earthquake,0.35,0.52,0.159,63,reviewed,nc,nc
